41.0 APEX_CODE,FINER;APEX_PROFILING,ERROR;CALLOUT,ERROR;DB,ERROR;SYSTEM,ERROR;VALIDATION,ERROR;VISUALFORCE,ERROR;WAVE,NONE;WORKFLOW,ERROR
11:41:33.0 (53474)|USER_INFO|[EXTERNAL]|0059E000002qaT2|arkadiusz.celej@ef.com.sprintqa|Central European Time|GMT+01:00
11:41:33.0 (85793)|EXECUTION_STARTED
11:41:33.0 (88796)|CODE_UNIT_STARTED|[EXTERNAL]|Aura
11:41:33.0 (1082781)|CODE_UNIT_STARTED|[EXTERNAL]|01p9E000000OaMG|MyProductivity.getMyStatistics
11:41:33.0 (1193787)|HEAP_ALLOCATE|[72]|Bytes:3
11:41:33.0 (1231338)|HEAP_ALLOCATE|[77]|Bytes:152
11:41:33.0 (1245376)|HEAP_ALLOCATE|[342]|Bytes:408
11:41:33.0 (1260474)|HEAP_ALLOCATE|[355]|Bytes:408
11:41:33.0 (1273554)|HEAP_ALLOCATE|[467]|Bytes:48
11:41:33.0 (1298186)|HEAP_ALLOCATE|[139]|Bytes:6
11:41:33.0 (1360251)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
11:41:33.0 (1365299)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:13
11:41:33.0 (1375071)|METHOD_ENTRY|[1]|01p9E000000OaMG|MyProductivity.MyProductivity()
11:41:33.0 (1380879)|STATEMENT_EXECUTE|[1]
11:41:33.0 (1385397)|STATEMENT_EXECUTE|[1]
11:41:33.0 (1413888)|HEAP_ALLOCATE|[50]|Bytes:5
11:41:33.0 (1434031)|HEAP_ALLOCATE|[56]|Bytes:5
11:41:33.0 (1441312)|HEAP_ALLOCATE|[64]|Bytes:7
11:41:33.0 (1464296)|STATEMENT_EXECUTE|[3]
11:41:33.0 (1493008)|HEAP_ALLOCATE|[3]|Bytes:85
11:41:33.0 (1501642)|SYSTEM_METHOD_ENTRY|[1]|UserInfo.UserInfo()
11:41:33.0 (1504622)|STATEMENT_EXECUTE|[1]
11:41:33.0 (1511054)|SYSTEM_METHOD_EXIT|[1]|UserInfo
11:41:33.0 (1524093)|METHOD_ENTRY|[3]||System.UserInfo.getUserId()
11:41:33.0 (1578589)|METHOD_EXIT|[3]||System.UserInfo.getUserId()
11:41:33.0 (1596387)|HEAP_ALLOCATE|[3]|Bytes:4
11:41:33.0 (1601988)|STATEMENT_EXECUTE|[36]
11:41:33.0 (1611897)|METHOD_EXIT|[1]|MyProductivity
11:41:33.0 (1629279)|STATEMENT_EXECUTE|[6]
11:41:33.0 (1630945)|STATEMENT_EXECUTE|[7]
11:41:33.0 (1632044)|STATEMENT_EXECUTE|[7]
11:41:33.0 (1633086)|STATEMENT_EXECUTE|[8]
11:41:33.0 (1702593)|HEAP_ALLOCATE|[8]|Bytes:20
11:41:33.0 (1715736)|CONSTRUCTOR_ENTRY|[8]|01p9E000000OaMG|<init>()
11:41:33.0 (1736290)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:6
11:41:33.0 (1749619)|STATEMENT_EXECUTE|[36]
11:41:33.0 (1751297)|STATEMENT_EXECUTE|[38]
11:41:33.0 (1752369)|STATEMENT_EXECUTE|[40]
11:41:33.0 (1753446)|STATEMENT_EXECUTE|[42]
11:41:33.0 (1754367)|STATEMENT_EXECUTE|[44]
11:41:33.0 (1757875)|CONSTRUCTOR_EXIT|[8]|01p9E000000OaMG|<init>()
11:41:33.0 (1761836)|STATEMENT_EXECUTE|[9]
11:41:33.0 (1768304)|METHOD_ENTRY|[9]|01p9E000000OaMG|MyProductivity.calculateMyCompletedTasks()
11:41:33.0 (1787050)|STATEMENT_EXECUTE|[20]
11:41:33.0 (1788645)|STATEMENT_EXECUTE|[21]
11:41:33.0 (1911569)|HEAP_ALLOCATE|[21]|Bytes:36
11:41:33.0 (1925461)|METHOD_ENTRY|[13]|01p9E000000B0Gj|TasksSelector.TasksSelector()
11:41:33.0 (1929601)|STATEMENT_EXECUTE|[13]
11:41:33.0 (1932256)|STATEMENT_EXECUTE|[13]
11:41:33.0 (1934941)|METHOD_EXIT|[13]|TasksSelector
11:41:33.0 (1944512)|METHOD_ENTRY|[21]|01p9E000000B0Gj|TasksSelector.getTasksClosedTodayByUser(Id)
11:41:33.0 (1957183)|STATEMENT_EXECUTE|[103]
11:41:33.0 (1958680)|STATEMENT_EXECUTE|[104]
11:41:33.0 (1960920)|HEAP_ALLOCATE|[104]|Bytes:95
11:41:33.0 (1983033)|HEAP_ALLOCATE|[104]|Bytes:4
11:41:33.0 (1995399)|HEAP_ALLOCATE|[104]|Bytes:7
11:41:33.0 (6610458)|HEAP_ALLOCATE|[104]|Bytes:4
11:41:33.0 (6624549)|HEAP_ALLOCATE|[104]|Bytes:0
11:41:33.0 (6708388)|HEAP_ALLOCATE|[104]|Bytes:4
11:41:33.0 (6723836)|METHOD_EXIT|[21]|01p9E000000B0Gj|TasksSelector.getTasksClosedTodayByUser(Id)
11:41:33.0 (6772355)|METHOD_EXIT|[9]|01p9E000000OaMG|MyProductivity.calculateMyCompletedTasks()
11:41:33.0 (6780148)|HEAP_ALLOCATE|[9]|Bytes:4
11:41:33.0 (6784785)|STATEMENT_EXECUTE|[10]
11:41:33.0 (6792135)|METHOD_ENTRY|[10]|01p9E000000OaMG|MyProductivity.calculateMyReachedTasks()
11:41:33.0 (6817735)|STATEMENT_EXECUTE|[24]
11:41:33.0 (6819951)|STATEMENT_EXECUTE|[25]
11:41:33.0 (6832329)|METHOD_ENTRY|[25]|01p9E000000B0Gj|TasksSelector.getTodaysCallTasksReachedByUser(Id)
11:41:33.0 (6851223)|STATEMENT_EXECUTE|[96]
11:41:33.0 (6853459)|STATEMENT_EXECUTE|[97]
11:41:33.0 (6857809)|HEAP_ALLOCATE|[97]|Bytes:127
11:41:33.0 (6874950)|HEAP_ALLOCATE|[97]|Bytes:4
11:41:33.0 (11428613)|HEAP_ALLOCATE|[97]|Bytes:4
11:41:33.0 (11442629)|HEAP_ALLOCATE|[97]|Bytes:0
11:41:33.0 (11471789)|HEAP_ALLOCATE|[97]|Bytes:4
11:41:33.0 (11485081)|METHOD_EXIT|[25]|01p9E000000B0Gj|TasksSelector.getTodaysCallTasksReachedByUser(Id)
11:41:33.0 (11504260)|METHOD_EXIT|[10]|01p9E000000OaMG|MyProductivity.calculateMyReachedTasks()
11:41:33.0 (11510890)|HEAP_ALLOCATE|[10]|Bytes:4
11:41:33.0 (11514962)|STATEMENT_EXECUTE|[11]
11:41:33.0 (11521893)|METHOD_ENTRY|[11]|01p9E000000OaMG|MyProductivity.calculateWeeksBooked()
11:41:33.0 (11546769)|STATEMENT_EXECUTE|[32]
11:41:33.0 (11548414)|STATEMENT_EXECUTE|[33]
11:41:33.0 (11553261)|METHOD_EXIT|[11]|01p9E000000OaMG|MyProductivity.calculateWeeksBooked()
11:41:33.0 (11558371)|HEAP_ALLOCATE|[11]|Bytes:4
11:41:33.0 (11561169)|STATEMENT_EXECUTE|[12]
11:41:33.0 (11566073)|METHOD_ENTRY|[12]|01p9E000000OaMG|MyProductivity.myLeads()
11:41:33.0 (11578592)|STATEMENT_EXECUTE|[28]
11:41:33.0 (11579984)|STATEMENT_EXECUTE|[29]
11:41:33.0 (11582730)|HEAP_ALLOCATE|[29]|Bytes:8
11:41:33.0 (11587145)|HEAP_ALLOCATE|[29]|Bytes:4
