41.0 APEX_CODE,FINER;APEX_PROFILING,ERROR;CALLOUT,ERROR;DB,ERROR;SYSTEM,ERROR;VALIDATION,ERROR;VISUALFORCE,ERROR;WAVE,NONE;WORKFLOW,ERROR
11:43:10.0 (60809)|USER_INFO|[EXTERNAL]|0059E000002qaT2|arkadiusz.celej@ef.com.sprintqa|Central European Time|GMT+01:00
11:43:10.0 (98820)|EXECUTION_STARTED
11:43:10.0 (103139)|CODE_UNIT_STARTED|[EXTERNAL]|Aura
11:43:10.0 (1142730)|CODE_UNIT_STARTED|[EXTERNAL]|01p9E000000OaMG|MyProductivity.getMyStatistics
11:43:10.0 (1265394)|HEAP_ALLOCATE|[72]|Bytes:3
11:43:10.0 (1311112)|HEAP_ALLOCATE|[77]|Bytes:152
11:43:10.0 (1326030)|HEAP_ALLOCATE|[342]|Bytes:408
11:43:10.0 (1340887)|HEAP_ALLOCATE|[355]|Bytes:408
11:43:10.0 (1356172)|HEAP_ALLOCATE|[467]|Bytes:48
11:43:10.0 (1381893)|HEAP_ALLOCATE|[139]|Bytes:6
11:43:10.0 (1445478)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
11:43:10.0 (1450755)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:13
11:43:10.0 (1460538)|METHOD_ENTRY|[1]|01p9E000000OaMG|MyProductivity.MyProductivity()
11:43:10.0 (1466408)|STATEMENT_EXECUTE|[1]
11:43:10.0 (1471416)|STATEMENT_EXECUTE|[1]
11:43:10.0 (1501078)|HEAP_ALLOCATE|[50]|Bytes:5
11:43:10.0 (1522739)|HEAP_ALLOCATE|[56]|Bytes:5
11:43:10.0 (1530326)|HEAP_ALLOCATE|[64]|Bytes:7
11:43:10.0 (1557798)|STATEMENT_EXECUTE|[3]
11:43:10.0 (1589035)|HEAP_ALLOCATE|[3]|Bytes:85
11:43:10.0 (1598398)|SYSTEM_METHOD_ENTRY|[1]|UserInfo.UserInfo()
11:43:10.0 (1601564)|STATEMENT_EXECUTE|[1]
11:43:10.0 (1608217)|SYSTEM_METHOD_EXIT|[1]|UserInfo
11:43:10.0 (1622721)|METHOD_ENTRY|[3]||System.UserInfo.getUserId()
11:43:10.0 (1681492)|METHOD_EXIT|[3]||System.UserInfo.getUserId()
11:43:10.0 (1701338)|HEAP_ALLOCATE|[3]|Bytes:4
11:43:10.0 (1707401)|STATEMENT_EXECUTE|[36]
11:43:10.0 (1718380)|METHOD_EXIT|[1]|MyProductivity
11:43:10.0 (1738021)|STATEMENT_EXECUTE|[6]
11:43:10.0 (1739738)|STATEMENT_EXECUTE|[7]
11:43:10.0 (1740807)|STATEMENT_EXECUTE|[7]
11:43:10.0 (1741908)|STATEMENT_EXECUTE|[8]
11:43:10.0 (1812608)|HEAP_ALLOCATE|[8]|Bytes:20
11:43:10.0 (1826225)|CONSTRUCTOR_ENTRY|[8]|01p9E000000OaMG|<init>()
11:43:10.0 (1848706)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:6
11:43:10.0 (1862570)|STATEMENT_EXECUTE|[36]
11:43:10.0 (1864024)|STATEMENT_EXECUTE|[38]
11:43:10.0 (1865110)|STATEMENT_EXECUTE|[40]
11:43:10.0 (1866345)|STATEMENT_EXECUTE|[42]
11:43:10.0 (1867266)|STATEMENT_EXECUTE|[44]
11:43:10.0 (1870949)|CONSTRUCTOR_EXIT|[8]|01p9E000000OaMG|<init>()
11:43:10.0 (1875158)|STATEMENT_EXECUTE|[9]
11:43:10.0 (1881764)|METHOD_ENTRY|[9]|01p9E000000OaMG|MyProductivity.calculateMyCompletedTasks()
11:43:10.0 (1901612)|STATEMENT_EXECUTE|[20]
11:43:10.0 (1903290)|STATEMENT_EXECUTE|[21]
11:43:10.0 (2029916)|HEAP_ALLOCATE|[21]|Bytes:36
11:43:10.0 (2040746)|METHOD_ENTRY|[13]|01p9E000000B0Gj|TasksSelector.TasksSelector()
11:43:10.0 (2044958)|STATEMENT_EXECUTE|[13]
11:43:10.0 (2047557)|STATEMENT_EXECUTE|[13]
11:43:10.0 (2050370)|METHOD_EXIT|[13]|TasksSelector
11:43:10.0 (2059771)|METHOD_ENTRY|[21]|01p9E000000B0Gj|TasksSelector.getTasksClosedTodayByUser(Id)
11:43:10.0 (2073098)|STATEMENT_EXECUTE|[103]
11:43:10.0 (2074650)|STATEMENT_EXECUTE|[104]
11:43:10.0 (2077071)|HEAP_ALLOCATE|[104]|Bytes:95
11:43:10.0 (2100234)|HEAP_ALLOCATE|[104]|Bytes:4
11:43:10.0 (2113097)|HEAP_ALLOCATE|[104]|Bytes:7
11:43:10.0 (7100496)|HEAP_ALLOCATE|[104]|Bytes:4
11:43:10.0 (7114677)|HEAP_ALLOCATE|[104]|Bytes:0
11:43:10.0 (7228497)|HEAP_ALLOCATE|[104]|Bytes:4
11:43:10.0 (7245751)|METHOD_EXIT|[21]|01p9E000000B0Gj|TasksSelector.getTasksClosedTodayByUser(Id)
11:43:10.0 (7303128)|METHOD_EXIT|[9]|01p9E000000OaMG|MyProductivity.calculateMyCompletedTasks()
11:43:10.0 (7311490)|HEAP_ALLOCATE|[9]|Bytes:4
11:43:10.0 (7315476)|STATEMENT_EXECUTE|[10]
11:43:10.0 (7322879)|METHOD_ENTRY|[10]|01p9E000000OaMG|MyProductivity.calculateMyReachedTasks()
11:43:10.0 (7348307)|STATEMENT_EXECUTE|[24]
11:43:10.0 (7349975)|STATEMENT_EXECUTE|[25]
11:43:10.0 (7358418)|METHOD_ENTRY|[25]|01p9E000000B0Gj|TasksSelector.getTodaysCallTasksReachedByUser(Id)
11:43:10.0 (7369674)|STATEMENT_EXECUTE|[96]
11:43:10.0 (7370844)|STATEMENT_EXECUTE|[97]
11:43:10.0 (7375009)|HEAP_ALLOCATE|[97]|Bytes:127
11:43:10.0 (7389948)|HEAP_ALLOCATE|[97]|Bytes:4
11:43:10.0 (12140641)|HEAP_ALLOCATE|[97]|Bytes:4
11:43:10.0 (12158190)|HEAP_ALLOCATE|[97]|Bytes:0
11:43:10.0 (12198871)|HEAP_ALLOCATE|[97]|Bytes:4
11:43:10.0 (12216908)|METHOD_EXIT|[25]|01p9E000000B0Gj|TasksSelector.getTodaysCallTasksReachedByUser(Id)
11:43:10.0 (12250781)|METHOD_EXIT|[10]|01p9E000000OaMG|MyProductivity.calculateMyReachedTasks()
11:43:10.0 (12259755)|HEAP_ALLOCATE|[10]|Bytes:4
11:43:10.0 (12265907)|STATEMENT_EXECUTE|[11]
11:43:10.0 (12275188)|METHOD_ENTRY|[11]|01p9E000000OaMG|MyProductivity.calculateWeeksBooked()
11:43:10.0 (12307630)|STATEMENT_EXECUTE|[32]
11:43:10.0 (12310064)|STATEMENT_EXECUTE|[33]
11:43:10.0 (12317296)|METHOD_EXIT|[11]|01p9E000000OaMG|MyProductivity.calculateWeeksBooked()
11:43:10.0 (12325090)|HEAP_ALLOCATE|[11]|Bytes:4
