41.0 APEX_CODE,FINER;APEX_PROFILING,ERROR;CALLOUT,ERROR;DB,ERROR;SYSTEM,ERROR;VALIDATION,ERROR;VISUALFORCE,ERROR;WAVE,NONE;WORKFLOW,ERROR
11:40:22.0 (75084)|USER_INFO|[EXTERNAL]|0059E000002qaT2|arkadiusz.celej@ef.com.sprintqa|Central European Time|GMT+01:00
11:40:22.0 (121512)|EXECUTION_STARTED
11:40:22.0 (127674)|CODE_UNIT_STARTED|[EXTERNAL]|Aura
11:40:22.0 (1260944)|CODE_UNIT_STARTED|[EXTERNAL]|01p9E000000OaMG|MyProductivity.getMyStatistics
11:40:22.0 (1360322)|HEAP_ALLOCATE|[72]|Bytes:3
11:40:22.0 (1390761)|HEAP_ALLOCATE|[77]|Bytes:152
11:40:22.0 (1402604)|HEAP_ALLOCATE|[342]|Bytes:408
11:40:22.0 (1417562)|HEAP_ALLOCATE|[355]|Bytes:408
11:40:22.0 (1430596)|HEAP_ALLOCATE|[467]|Bytes:48
11:40:22.0 (1453983)|HEAP_ALLOCATE|[139]|Bytes:6
11:40:22.0 (1514664)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
11:40:22.0 (1519761)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:13
11:40:22.0 (1529317)|METHOD_ENTRY|[1]|01p9E000000OaMG|MyProductivity.MyProductivity()
11:40:22.0 (1534882)|STATEMENT_EXECUTE|[1]
11:40:22.0 (1538636)|STATEMENT_EXECUTE|[1]
11:40:22.0 (1565439)|HEAP_ALLOCATE|[50]|Bytes:5
11:40:22.0 (1582409)|HEAP_ALLOCATE|[56]|Bytes:5
11:40:22.0 (1589162)|HEAP_ALLOCATE|[64]|Bytes:7
11:40:22.0 (1612585)|STATEMENT_EXECUTE|[3]
11:40:22.0 (1640999)|HEAP_ALLOCATE|[3]|Bytes:85
11:40:22.0 (1649936)|SYSTEM_METHOD_ENTRY|[1]|UserInfo.UserInfo()
11:40:22.0 (1652869)|STATEMENT_EXECUTE|[1]
11:40:22.0 (1658539)|SYSTEM_METHOD_EXIT|[1]|UserInfo
11:40:22.0 (1670640)|METHOD_ENTRY|[3]||System.UserInfo.getUserId()
11:40:22.0 (1718853)|METHOD_EXIT|[3]||System.UserInfo.getUserId()
11:40:22.0 (1734263)|HEAP_ALLOCATE|[3]|Bytes:4
11:40:22.0 (1740144)|STATEMENT_EXECUTE|[36]
11:40:22.0 (1748927)|METHOD_EXIT|[1]|MyProductivity
11:40:22.0 (1770406)|STATEMENT_EXECUTE|[6]
11:40:22.0 (1772372)|STATEMENT_EXECUTE|[7]
11:40:22.0 (1773451)|STATEMENT_EXECUTE|[7]
11:40:22.0 (1774435)|STATEMENT_EXECUTE|[8]
11:40:22.0 (1852667)|HEAP_ALLOCATE|[8]|Bytes:20
11:40:22.0 (1866497)|CONSTRUCTOR_ENTRY|[8]|01p9E000000OaMG|<init>()
11:40:22.0 (1885510)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:6
11:40:22.0 (1898479)|STATEMENT_EXECUTE|[36]
11:40:22.0 (1900054)|STATEMENT_EXECUTE|[38]
11:40:22.0 (1901148)|STATEMENT_EXECUTE|[40]
