41.0 APEX_CODE,FINER;APEX_PROFILING,ERROR;CALLOUT,ERROR;DB,ERROR;SYSTEM,ERROR;VALIDATION,ERROR;VISUALFORCE,ERROR;WAVE,NONE;WORKFLOW,ERROR
11:41:28.0 (52765)|USER_INFO|[EXTERNAL]|0059E000002qaT2|arkadiusz.celej@ef.com.sprintqa|Central European Time|GMT+01:00
11:41:28.0 (85144)|EXECUTION_STARTED
11:41:28.0 (88285)|CODE_UNIT_STARTED|[EXTERNAL]|Aura
11:41:28.0 (1143378)|CODE_UNIT_STARTED|[EXTERNAL]|01p9E000000OaMG|MyProductivity.getMyStatistics
11:41:28.0 (1248485)|HEAP_ALLOCATE|[72]|Bytes:3
11:41:28.0 (1283882)|HEAP_ALLOCATE|[77]|Bytes:152
11:41:28.0 (1296920)|HEAP_ALLOCATE|[342]|Bytes:408
11:41:28.0 (1311055)|HEAP_ALLOCATE|[355]|Bytes:408
11:41:28.0 (1324247)|HEAP_ALLOCATE|[467]|Bytes:48
11:41:28.0 (1348244)|HEAP_ALLOCATE|[139]|Bytes:6
11:41:28.0 (1394999)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
11:41:28.0 (1400225)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:13
11:41:28.0 (1410204)|METHOD_ENTRY|[1]|01p9E000000OaMG|MyProductivity.MyProductivity()
11:41:28.0 (1415772)|STATEMENT_EXECUTE|[1]
11:41:28.0 (1420457)|STATEMENT_EXECUTE|[1]
11:41:28.0 (1446357)|HEAP_ALLOCATE|[50]|Bytes:5
11:41:28.0 (1465539)|HEAP_ALLOCATE|[56]|Bytes:5
11:41:28.0 (1472531)|HEAP_ALLOCATE|[64]|Bytes:7
11:41:28.0 (1495321)|STATEMENT_EXECUTE|[3]
11:41:28.0 (1524633)|HEAP_ALLOCATE|[3]|Bytes:85
11:41:28.0 (1533267)|SYSTEM_METHOD_ENTRY|[1]|UserInfo.UserInfo()
11:41:28.0 (1536355)|STATEMENT_EXECUTE|[1]
11:41:28.0 (1542543)|SYSTEM_METHOD_EXIT|[1]|UserInfo
11:41:28.0 (1556446)|METHOD_ENTRY|[3]||System.UserInfo.getUserId()
11:41:28.0 (1612263)|METHOD_EXIT|[3]||System.UserInfo.getUserId()
11:41:28.0 (1628091)|HEAP_ALLOCATE|[3]|Bytes:4
11:41:28.0 (1633639)|STATEMENT_EXECUTE|[36]
11:41:28.0 (1642227)|METHOD_EXIT|[1]|MyProductivity
11:41:28.0 (1660098)|STATEMENT_EXECUTE|[6]
11:41:28.0 (1661834)|STATEMENT_EXECUTE|[7]
11:41:28.0 (1662852)|STATEMENT_EXECUTE|[7]
11:41:28.0 (1663931)|STATEMENT_EXECUTE|[8]
11:41:28.0 (1724300)|HEAP_ALLOCATE|[8]|Bytes:20
11:41:28.0 (1737406)|CONSTRUCTOR_ENTRY|[8]|01p9E000000OaMG|<init>()
11:41:28.0 (1757142)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:6
11:41:28.0 (1770495)|STATEMENT_EXECUTE|[36]
11:41:28.0 (1772106)|STATEMENT_EXECUTE|[38]
11:41:28.0 (1773233)|STATEMENT_EXECUTE|[40]
11:41:28.0 (1774563)|STATEMENT_EXECUTE|[42]
11:41:28.0 (1775587)|STATEMENT_EXECUTE|[44]
11:41:28.0 (1778970)|CONSTRUCTOR_EXIT|[8]|01p9E000000OaMG|<init>()
11:41:28.0 (1782977)|STATEMENT_EXECUTE|[9]
11:41:28.0 (1789338)|METHOD_ENTRY|[9]|01p9E000000OaMG|MyProductivity.calculateMyCompletedTasks()
11:41:28.0 (1808428)|STATEMENT_EXECUTE|[20]
11:41:28.0 (1809947)|STATEMENT_EXECUTE|[21]
11:41:28.0 (1931302)|HEAP_ALLOCATE|[21]|Bytes:36
11:41:28.0 (1940541)|METHOD_ENTRY|[13]|01p9E000000B0Gj|TasksSelector.TasksSelector()
11:41:28.0 (1944630)|STATEMENT_EXECUTE|[13]
11:41:28.0 (1947117)|STATEMENT_EXECUTE|[13]
11:41:28.0 (1949790)|METHOD_EXIT|[13]|TasksSelector
11:41:28.0 (1958716)|METHOD_ENTRY|[21]|01p9E000000B0Gj|TasksSelector.getTasksClosedTodayByUser(Id)
11:41:28.0 (1972255)|STATEMENT_EXECUTE|[103]
11:41:28.0 (1973746)|STATEMENT_EXECUTE|[104]
11:41:28.0 (1976237)|HEAP_ALLOCATE|[104]|Bytes:95
11:41:28.0 (1991031)|HEAP_ALLOCATE|[104]|Bytes:4
11:41:28.0 (2000514)|HEAP_ALLOCATE|[104]|Bytes:7
11:41:28.0 (6523915)|HEAP_ALLOCATE|[104]|Bytes:4
11:41:28.0 (6538410)|HEAP_ALLOCATE|[104]|Bytes:0
11:41:28.0 (6622769)|HEAP_ALLOCATE|[104]|Bytes:4
11:41:28.0 (6638857)|METHOD_EXIT|[21]|01p9E000000B0Gj|TasksSelector.getTasksClosedTodayByUser(Id)
11:41:28.0 (6678243)|METHOD_EXIT|[9]|01p9E000000OaMG|MyProductivity.calculateMyCompletedTasks()
11:41:28.0 (6685528)|HEAP_ALLOCATE|[9]|Bytes:4
