41.0 APEX_CODE,FINER;APEX_PROFILING,ERROR;CALLOUT,ERROR;DB,ERROR;SYSTEM,ERROR;VALIDATION,ERROR;VISUALFORCE,ERROR;WAVE,NONE;WORKFLOW,ERROR
11:43:54.0 (75204)|USER_INFO|[EXTERNAL]|0059E000002qaT2|arkadiusz.celej@ef.com.sprintqa|Central European Time|GMT+01:00
11:43:54.0 (111361)|EXECUTION_STARTED
11:43:54.0 (115430)|CODE_UNIT_STARTED|[EXTERNAL]|Aura
11:43:54.0 (1178673)|CODE_UNIT_STARTED|[EXTERNAL]|01p9E000000OaMG|MyProductivity.getMyStatistics
11:43:54.0 (1293448)|HEAP_ALLOCATE|[72]|Bytes:3
11:43:54.0 (1330942)|HEAP_ALLOCATE|[77]|Bytes:152
11:43:54.0 (1344880)|HEAP_ALLOCATE|[342]|Bytes:408
11:43:54.0 (1359936)|HEAP_ALLOCATE|[355]|Bytes:408
11:43:54.0 (1392255)|HEAP_ALLOCATE|[467]|Bytes:48
11:43:54.0 (1426601)|HEAP_ALLOCATE|[139]|Bytes:6
11:43:54.0 (1495152)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
11:43:54.0 (1500526)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:13
11:43:54.0 (1523429)|METHOD_ENTRY|[1]|01p9E000000OaMG|MyProductivity.MyProductivity()
11:43:54.0 (1532763)|STATEMENT_EXECUTE|[1]
11:43:54.0 (1539008)|STATEMENT_EXECUTE|[1]
11:43:54.0 (1567758)|HEAP_ALLOCATE|[50]|Bytes:5
11:43:54.0 (1591379)|HEAP_ALLOCATE|[56]|Bytes:5
11:43:54.0 (1599188)|HEAP_ALLOCATE|[64]|Bytes:7
11:43:54.0 (1624120)|STATEMENT_EXECUTE|[3]
11:43:54.0 (1666225)|HEAP_ALLOCATE|[3]|Bytes:85
11:43:54.0 (1676061)|SYSTEM_METHOD_ENTRY|[1]|UserInfo.UserInfo()
11:43:54.0 (1679129)|STATEMENT_EXECUTE|[1]
11:43:54.0 (1685217)|SYSTEM_METHOD_EXIT|[1]|UserInfo
11:43:54.0 (1700181)|METHOD_ENTRY|[3]||System.UserInfo.getUserId()
11:43:54.0 (1756773)|METHOD_EXIT|[3]||System.UserInfo.getUserId()
11:43:54.0 (1773329)|HEAP_ALLOCATE|[3]|Bytes:4
11:43:54.0 (1778888)|STATEMENT_EXECUTE|[36]
11:43:54.0 (1787615)|METHOD_EXIT|[1]|MyProductivity
11:43:54.0 (1805933)|STATEMENT_EXECUTE|[6]
11:43:54.0 (1807538)|STATEMENT_EXECUTE|[7]
11:43:54.0 (1808582)|STATEMENT_EXECUTE|[7]
11:43:54.0 (1809643)|STATEMENT_EXECUTE|[8]
11:43:54.0 (1882662)|HEAP_ALLOCATE|[8]|Bytes:20
11:43:54.0 (1895954)|CONSTRUCTOR_ENTRY|[8]|01p9E000000OaMG|<init>()
11:43:54.0 (1915724)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:6
11:43:54.0 (1928424)|STATEMENT_EXECUTE|[36]
11:43:54.0 (1929840)|STATEMENT_EXECUTE|[38]
11:43:54.0 (1930956)|STATEMENT_EXECUTE|[40]
11:43:54.0 (1931977)|STATEMENT_EXECUTE|[42]
11:43:54.0 (1932917)|STATEMENT_EXECUTE|[44]
11:43:54.0 (1936214)|CONSTRUCTOR_EXIT|[8]|01p9E000000OaMG|<init>()
11:43:54.0 (1940263)|STATEMENT_EXECUTE|[9]
11:43:54.0 (1946324)|METHOD_ENTRY|[9]|01p9E000000OaMG|MyProductivity.calculateMyCompletedTasks()
11:43:54.0 (1965257)|STATEMENT_EXECUTE|[20]
11:43:54.0 (1966632)|STATEMENT_EXECUTE|[21]
11:43:54.0 (2078561)|HEAP_ALLOCATE|[21]|Bytes:36
11:43:54.0 (2088377)|METHOD_ENTRY|[13]|01p9E000000B0Gj|TasksSelector.TasksSelector()
11:43:54.0 (2092302)|STATEMENT_EXECUTE|[13]
11:43:54.0 (2094887)|STATEMENT_EXECUTE|[13]
11:43:54.0 (2098104)|METHOD_EXIT|[13]|TasksSelector
11:43:54.0 (2108361)|METHOD_ENTRY|[21]|01p9E000000B0Gj|TasksSelector.getTasksClosedTodayByUser(Id)
11:43:54.0 (2121234)|STATEMENT_EXECUTE|[103]
11:43:54.0 (2122619)|STATEMENT_EXECUTE|[104]
11:43:54.0 (2125064)|HEAP_ALLOCATE|[104]|Bytes:95
11:43:54.0 (2143139)|HEAP_ALLOCATE|[104]|Bytes:4
11:43:54.0 (2153433)|HEAP_ALLOCATE|[104]|Bytes:7
11:43:54.0 (7362668)|HEAP_ALLOCATE|[104]|Bytes:4
11:43:54.0 (7382881)|HEAP_ALLOCATE|[104]|Bytes:0
11:43:54.0 (7508872)|HEAP_ALLOCATE|[104]|Bytes:4
11:43:54.0 (7552460)|METHOD_EXIT|[21]|01p9E000000B0Gj|TasksSelector.getTasksClosedTodayByUser(Id)
11:43:54.0 (7635035)|METHOD_EXIT|[9]|01p9E000000OaMG|MyProductivity.calculateMyCompletedTasks()
11:43:54.0 (7649800)|HEAP_ALLOCATE|[9]|Bytes:4
11:43:54.0 (7655146)|STATEMENT_EXECUTE|[10]
11:43:54.0 (7664559)|METHOD_ENTRY|[10]|01p9E000000OaMG|MyProductivity.calculateMyReachedTasks()
11:43:54.0 (7693298)|STATEMENT_EXECUTE|[24]
11:43:54.0 (7695066)|STATEMENT_EXECUTE|[25]
11:43:54.0 (7705218)|METHOD_ENTRY|[25]|01p9E000000B0Gj|TasksSelector.getTodaysCallTasksReachedByUser(Id)
11:43:54.0 (7717473)|STATEMENT_EXECUTE|[96]
11:43:54.0 (7718715)|STATEMENT_EXECUTE|[97]
11:43:54.0 (7721902)|HEAP_ALLOCATE|[97]|Bytes:127
11:43:54.0 (7737865)|HEAP_ALLOCATE|[97]|Bytes:4
11:43:54.0 (13359322)|HEAP_ALLOCATE|[97]|Bytes:4
11:43:54.0 (13373820)|HEAP_ALLOCATE|[97]|Bytes:0
11:43:54.0 (13407434)|HEAP_ALLOCATE|[97]|Bytes:4
11:43:54.0 (13424341)|METHOD_EXIT|[25]|01p9E000000B0Gj|TasksSelector.getTodaysCallTasksReachedByUser(Id)
11:43:54.0 (13446161)|METHOD_EXIT|[10]|01p9E000000OaMG|MyProductivity.calculateMyReachedTasks()
11:43:54.0 (13453106)|HEAP_ALLOCATE|[10]|Bytes:4
11:43:54.0 (13457414)|STATEMENT_EXECUTE|[11]
11:43:54.0 (13464777)|METHOD_ENTRY|[11]|01p9E000000OaMG|MyProductivity.calculateWeeksBooked()
11:43:54.0 (13492014)|STATEMENT_EXECUTE|[32]
11:43:54.0 (13493645)|STATEMENT_EXECUTE|[33]
11:43:54.0 (13499187)|METHOD_EXIT|[11]|01p9E000000OaMG|MyProductivity.calculateWeeksBooked()
11:43:54.0 (13504443)|HEAP_ALLOCATE|[11]|Bytes:4
11:43:54.0 (13507154)|STATEMENT_EXECUTE|[12]
11:43:54.0 (13511914)|METHOD_ENTRY|[12]|01p9E000000OaMG|MyProductivity.myLeads()
11:43:54.0 (13525227)|STATEMENT_EXECUTE|[28]
11:43:54.0 (13526869)|STATEMENT_EXECUTE|[29]
11:43:54.0 (13529956)|HEAP_ALLOCATE|[29]|Bytes:8
11:43:54.0 (13534113)|HEAP_ALLOCATE|[29]|Bytes:4
11:43:54.0 (13543316)|METHOD_ENTRY|[29]|01p9E000000B0Gj|TasksSelector.getTodaysTasksByTypeAndWhoType(String, String)
11:43:54.0 (13554195)|STATEMENT_EXECUTE|[87]
11:43:54.0 (13555484)|STATEMENT_EXECUTE|[88]
11:43:54.0 (13557330)|HEAP_ALLOCATE|[88]|Bytes:191
11:43:54.0 (13570560)|HEAP_ALLOCATE|[88]|Bytes:4
11:43:54.0 (13591806)|HEAP_ALLOCATE|[88]|Bytes:7
11:43:54.0 (36333446)|HEAP_ALLOCATE|[88]|Bytes:8
11:43:54.0 (36365492)|HEAP_ALLOCATE|[88]|Bytes:16
11:43:54.0 (36447135)|HEAP_ALLOCATE|[88]|Bytes:8
11:43:54.0 (36478330)|METHOD_EXIT|[29]|01p9E000000B0Gj|TasksSelector.getTodaysTasksByTypeAndWhoType(String, String)
11:43:54.0 (36523052)|HEAP_ALLOCATE|[29]|Bytes:8
11:43:54.0 (36532324)|HEAP_ALLOCATE|[29]|Bytes:3
11:43:54.0 (36604216)|METHOD_EXIT|[12]|01p9E000000OaMG|MyProductivity.myLeads()
11:43:54.0 (36613802)|HEAP_ALLOCATE|[12]|Bytes:4
11:43:54.0 (36618781)|STATEMENT_EXECUTE|[13]
11:43:54.0 (36665916)|CODE_UNIT_FINISHED|MyProductivity.getMyStatistics
11:43:54.0 (37882153)|CODE_UNIT_STARTED|[EXTERNAL]|Aura
