41.0 APEX_CODE,FINER;APEX_PROFILING,ERROR;CALLOUT,ERROR;DB,ERROR;SYSTEM,ERROR;VALIDATION,ERROR;VISUALFORCE,ERROR;WAVE,NONE;WORKFLOW,ERROR
11:42:22.0 (60221)|USER_INFO|[EXTERNAL]|0059E000002qaT2|arkadiusz.celej@ef.com.sprintqa|Central European Time|GMT+01:00
11:42:22.0 (96192)|EXECUTION_STARTED
11:42:22.0 (99985)|CODE_UNIT_STARTED|[EXTERNAL]|Aura
11:42:22.0 (1173705)|CODE_UNIT_STARTED|[EXTERNAL]|01p9E000000OaMG|MyProductivity.getMyStatistics
11:42:22.0 (1309114)|HEAP_ALLOCATE|[72]|Bytes:3
11:42:22.0 (1350317)|HEAP_ALLOCATE|[77]|Bytes:152
11:42:22.0 (1365155)|HEAP_ALLOCATE|[342]|Bytes:408
11:42:22.0 (1380011)|HEAP_ALLOCATE|[355]|Bytes:408
11:42:22.0 (1398519)|HEAP_ALLOCATE|[467]|Bytes:48
11:42:22.0 (1424133)|HEAP_ALLOCATE|[139]|Bytes:6
11:42:22.0 (1491707)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
11:42:22.0 (1496925)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:13
11:42:22.0 (1507041)|METHOD_ENTRY|[1]|01p9E000000OaMG|MyProductivity.MyProductivity()
11:42:22.0 (1513012)|STATEMENT_EXECUTE|[1]
11:42:22.0 (1517895)|STATEMENT_EXECUTE|[1]
11:42:22.0 (1546969)|HEAP_ALLOCATE|[50]|Bytes:5
11:42:22.0 (1570108)|HEAP_ALLOCATE|[56]|Bytes:5
11:42:22.0 (1581876)|HEAP_ALLOCATE|[64]|Bytes:7
11:42:22.0 (1620587)|STATEMENT_EXECUTE|[3]
11:42:22.0 (1657619)|HEAP_ALLOCATE|[3]|Bytes:85
11:42:22.0 (1669132)|SYSTEM_METHOD_ENTRY|[1]|UserInfo.UserInfo()
11:42:22.0 (1673979)|STATEMENT_EXECUTE|[1]
11:42:22.0 (1682485)|SYSTEM_METHOD_EXIT|[1]|UserInfo
11:42:22.0 (1700207)|METHOD_ENTRY|[3]||System.UserInfo.getUserId()
11:42:22.0 (1786808)|METHOD_EXIT|[3]||System.UserInfo.getUserId()
11:42:22.0 (1814684)|HEAP_ALLOCATE|[3]|Bytes:4
11:42:22.0 (1824865)|STATEMENT_EXECUTE|[36]
11:42:22.0 (1839702)|METHOD_EXIT|[1]|MyProductivity
11:42:22.0 (1868619)|STATEMENT_EXECUTE|[6]
