41.0 APEX_CODE,FINER;APEX_PROFILING,ERROR;CALLOUT,ERROR;DB,ERROR;SYSTEM,ERROR;VALIDATION,ERROR;VISUALFORCE,ERROR;WAVE,NONE;WORKFLOW,ERROR
11:41:48.0 (68070)|USER_INFO|[EXTERNAL]|0059E000002qaT2|arkadiusz.celej@ef.com.sprintqa|Central European Time|GMT+01:00
11:41:48.0 (107101)|EXECUTION_STARTED
11:41:48.0 (112162)|CODE_UNIT_STARTED|[EXTERNAL]|Aura
11:41:48.0 (1099837)|CODE_UNIT_STARTED|[EXTERNAL]|01p9E000000OaMG|MyProductivity.getMyStatistics
11:41:48.0 (1217750)|HEAP_ALLOCATE|[72]|Bytes:3
11:41:48.0 (1247859)|HEAP_ALLOCATE|[77]|Bytes:152
11:41:48.0 (1261994)|HEAP_ALLOCATE|[342]|Bytes:408
11:41:48.0 (1295710)|HEAP_ALLOCATE|[355]|Bytes:408
11:41:48.0 (1320978)|HEAP_ALLOCATE|[467]|Bytes:48
11:41:48.0 (1357227)|HEAP_ALLOCATE|[139]|Bytes:6
11:41:48.0 (1419817)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
11:41:48.0 (1424806)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:13
11:41:48.0 (1434770)|METHOD_ENTRY|[1]|01p9E000000OaMG|MyProductivity.MyProductivity()
11:41:48.0 (1440219)|STATEMENT_EXECUTE|[1]
11:41:48.0 (1444203)|STATEMENT_EXECUTE|[1]
11:41:48.0 (1469872)|HEAP_ALLOCATE|[50]|Bytes:5
11:41:48.0 (1487009)|HEAP_ALLOCATE|[56]|Bytes:5
11:41:48.0 (1494240)|HEAP_ALLOCATE|[64]|Bytes:7
11:41:48.0 (1519260)|STATEMENT_EXECUTE|[3]
11:41:48.0 (1549362)|HEAP_ALLOCATE|[3]|Bytes:85
11:41:48.0 (1558042)|SYSTEM_METHOD_ENTRY|[1]|UserInfo.UserInfo()
11:41:48.0 (1561060)|STATEMENT_EXECUTE|[1]
11:41:48.0 (1566234)|SYSTEM_METHOD_EXIT|[1]|UserInfo
11:41:48.0 (1576933)|METHOD_ENTRY|[3]||System.UserInfo.getUserId()
11:41:48.0 (1621718)|METHOD_EXIT|[3]||System.UserInfo.getUserId()
11:41:48.0 (1636249)|HEAP_ALLOCATE|[3]|Bytes:4
11:41:48.0 (1641765)|STATEMENT_EXECUTE|[36]
11:41:48.0 (1649466)|METHOD_EXIT|[1]|MyProductivity
11:41:48.0 (1667076)|STATEMENT_EXECUTE|[6]
11:41:48.0 (1668707)|STATEMENT_EXECUTE|[7]
11:41:48.0 (1669784)|STATEMENT_EXECUTE|[7]
11:41:48.0 (1670861)|STATEMENT_EXECUTE|[8]
11:41:48.0 (1731536)|HEAP_ALLOCATE|[8]|Bytes:20
11:41:48.0 (1742470)|CONSTRUCTOR_ENTRY|[8]|01p9E000000OaMG|<init>()
