41.0 APEX_CODE,FINER;APEX_PROFILING,ERROR;CALLOUT,ERROR;DB,ERROR;SYSTEM,ERROR;VALIDATION,ERROR;VISUALFORCE,ERROR;WAVE,NONE;WORKFLOW,ERROR
11:41:42.0 (57748)|USER_INFO|[EXTERNAL]|0059E000002qaT2|arkadiusz.celej@ef.com.sprintqa|Central European Time|GMT+01:00
11:41:42.0 (90160)|EXECUTION_STARTED
11:41:42.0 (93395)|CODE_UNIT_STARTED|[EXTERNAL]|Aura
11:41:42.0 (1099888)|CODE_UNIT_STARTED|[EXTERNAL]|01p9E000000OaMG|MyProductivity.getMyStatistics
11:41:42.0 (1214740)|HEAP_ALLOCATE|[72]|Bytes:3
11:41:42.0 (1253651)|HEAP_ALLOCATE|[77]|Bytes:152
11:41:42.0 (1267813)|HEAP_ALLOCATE|[342]|Bytes:408
11:41:42.0 (1282848)|HEAP_ALLOCATE|[355]|Bytes:408
11:41:42.0 (1296334)|HEAP_ALLOCATE|[467]|Bytes:48
11:41:42.0 (1322298)|HEAP_ALLOCATE|[139]|Bytes:6
11:41:42.0 (1388013)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
11:41:42.0 (1393280)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:13
11:41:42.0 (1416999)|METHOD_ENTRY|[1]|01p9E000000OaMG|MyProductivity.MyProductivity()
11:41:42.0 (1426343)|STATEMENT_EXECUTE|[1]
11:41:42.0 (1433037)|STATEMENT_EXECUTE|[1]
11:41:42.0 (1467317)|HEAP_ALLOCATE|[50]|Bytes:5
11:41:42.0 (1490362)|HEAP_ALLOCATE|[56]|Bytes:5
11:41:42.0 (1497776)|HEAP_ALLOCATE|[64]|Bytes:7
11:41:42.0 (1524145)|STATEMENT_EXECUTE|[3]
11:41:42.0 (1556637)|HEAP_ALLOCATE|[3]|Bytes:85
11:41:42.0 (1565698)|SYSTEM_METHOD_ENTRY|[1]|UserInfo.UserInfo()
11:41:42.0 (1568678)|STATEMENT_EXECUTE|[1]
11:41:42.0 (1575025)|SYSTEM_METHOD_EXIT|[1]|UserInfo
11:41:42.0 (1587965)|METHOD_ENTRY|[3]||System.UserInfo.getUserId()
11:41:42.0 (1644186)|METHOD_EXIT|[3]||System.UserInfo.getUserId()
11:41:42.0 (1662645)|HEAP_ALLOCATE|[3]|Bytes:4
11:41:42.0 (1668558)|STATEMENT_EXECUTE|[36]
11:41:42.0 (1678702)|METHOD_EXIT|[1]|MyProductivity
11:41:42.0 (1696971)|STATEMENT_EXECUTE|[6]
11:41:42.0 (1698786)|STATEMENT_EXECUTE|[7]
11:41:42.0 (1699887)|STATEMENT_EXECUTE|[7]
11:41:42.0 (1700965)|STATEMENT_EXECUTE|[8]
11:41:42.0 (1771674)|HEAP_ALLOCATE|[8]|Bytes:20
11:41:42.0 (1785283)|CONSTRUCTOR_ENTRY|[8]|01p9E000000OaMG|<init>()
11:41:42.0 (1805445)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:6
11:41:42.0 (1819270)|STATEMENT_EXECUTE|[36]
11:41:42.0 (1820853)|STATEMENT_EXECUTE|[38]
11:41:42.0 (1821890)|STATEMENT_EXECUTE|[40]
11:41:42.0 (1823033)|STATEMENT_EXECUTE|[42]
11:41:42.0 (1824287)|STATEMENT_EXECUTE|[44]
11:41:42.0 (1827660)|CONSTRUCTOR_EXIT|[8]|01p9E000000OaMG|<init>()
11:41:42.0 (1831868)|STATEMENT_EXECUTE|[9]
11:41:42.0 (1838090)|METHOD_ENTRY|[9]|01p9E000000OaMG|MyProductivity.calculateMyCompletedTasks()
11:41:42.0 (1857374)|STATEMENT_EXECUTE|[20]
11:41:42.0 (1858941)|STATEMENT_EXECUTE|[21]
11:41:42.0 (1986079)|HEAP_ALLOCATE|[21]|Bytes:36
11:41:42.0 (1995638)|METHOD_ENTRY|[13]|01p9E000000B0Gj|TasksSelector.TasksSelector()
11:41:42.0 (1999663)|STATEMENT_EXECUTE|[13]
11:41:42.0 (2002280)|STATEMENT_EXECUTE|[13]
11:41:42.0 (2005748)|METHOD_EXIT|[13]|TasksSelector
11:41:42.0 (2015507)|METHOD_ENTRY|[21]|01p9E000000B0Gj|TasksSelector.getTasksClosedTodayByUser(Id)
11:41:42.0 (2028626)|STATEMENT_EXECUTE|[103]
11:41:42.0 (2030125)|STATEMENT_EXECUTE|[104]
11:41:42.0 (2032585)|HEAP_ALLOCATE|[104]|Bytes:95
11:41:42.0 (2053383)|HEAP_ALLOCATE|[104]|Bytes:4
11:41:42.0 (2064887)|HEAP_ALLOCATE|[104]|Bytes:7
11:41:42.0 (6508510)|HEAP_ALLOCATE|[104]|Bytes:4
11:41:42.0 (6522771)|HEAP_ALLOCATE|[104]|Bytes:0
11:41:42.0 (6624443)|HEAP_ALLOCATE|[104]|Bytes:4
11:41:42.0 (6639380)|METHOD_EXIT|[21]|01p9E000000B0Gj|TasksSelector.getTasksClosedTodayByUser(Id)
11:41:42.0 (6694421)|METHOD_EXIT|[9]|01p9E000000OaMG|MyProductivity.calculateMyCompletedTasks()
11:41:42.0 (6702663)|HEAP_ALLOCATE|[9]|Bytes:4
11:41:42.0 (6706753)|STATEMENT_EXECUTE|[10]
11:41:42.0 (6713850)|METHOD_ENTRY|[10]|01p9E000000OaMG|MyProductivity.calculateMyReachedTasks()
11:41:42.0 (6738813)|STATEMENT_EXECUTE|[24]
11:41:42.0 (6740541)|STATEMENT_EXECUTE|[25]
11:41:42.0 (6749538)|METHOD_ENTRY|[25]|01p9E000000B0Gj|TasksSelector.getTodaysCallTasksReachedByUser(Id)
11:41:42.0 (6761139)|STATEMENT_EXECUTE|[96]
11:41:42.0 (6762298)|STATEMENT_EXECUTE|[97]
11:41:42.0 (6765503)|HEAP_ALLOCATE|[97]|Bytes:127
11:41:42.0 (6778454)|HEAP_ALLOCATE|[97]|Bytes:4
11:41:42.0 (11803252)|HEAP_ALLOCATE|[97]|Bytes:4
11:41:42.0 (11817143)|HEAP_ALLOCATE|[97]|Bytes:0
11:41:42.0 (11852977)|HEAP_ALLOCATE|[97]|Bytes:4
11:41:42.0 (11868107)|METHOD_EXIT|[25]|01p9E000000B0Gj|TasksSelector.getTodaysCallTasksReachedByUser(Id)
11:41:42.0 (11890970)|METHOD_EXIT|[10]|01p9E000000OaMG|MyProductivity.calculateMyReachedTasks()
11:41:42.0 (11897461)|HEAP_ALLOCATE|[10]|Bytes:4
