41.0 APEX_CODE,FINER;APEX_PROFILING,ERROR;CALLOUT,ERROR;DB,ERROR;SYSTEM,ERROR;VALIDATION,ERROR;VISUALFORCE,ERROR;WAVE,NONE;WORKFLOW,ERROR
11:42:36.0 (73866)|USER_INFO|[EXTERNAL]|0059E000002qaT2|arkadiusz.celej@ef.com.sprintqa|Central European Time|GMT+01:00
11:42:36.0 (113478)|EXECUTION_STARTED
11:42:36.0 (117798)|CODE_UNIT_STARTED|[EXTERNAL]|Aura
11:42:36.0 (1199469)|CODE_UNIT_STARTED|[EXTERNAL]|01p9E000000OaMG|MyProductivity.getMyStatistics
11:42:36.0 (1347211)|HEAP_ALLOCATE|[72]|Bytes:3
11:42:36.0 (1398366)|HEAP_ALLOCATE|[77]|Bytes:152
11:42:36.0 (1415234)|HEAP_ALLOCATE|[342]|Bytes:408
11:42:36.0 (1430332)|HEAP_ALLOCATE|[355]|Bytes:408
11:42:36.0 (1444529)|HEAP_ALLOCATE|[467]|Bytes:48
11:42:36.0 (1470944)|HEAP_ALLOCATE|[139]|Bytes:6
11:42:36.0 (1540269)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
11:42:36.0 (1545560)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:13
11:42:36.0 (1569002)|METHOD_ENTRY|[1]|01p9E000000OaMG|MyProductivity.MyProductivity()
11:42:36.0 (1577474)|STATEMENT_EXECUTE|[1]
11:42:36.0 (1584066)|STATEMENT_EXECUTE|[1]
11:42:36.0 (1629708)|HEAP_ALLOCATE|[50]|Bytes:5
11:42:36.0 (1654100)|HEAP_ALLOCATE|[56]|Bytes:5
11:42:36.0 (1661805)|HEAP_ALLOCATE|[64]|Bytes:7
11:42:36.0 (1688775)|STATEMENT_EXECUTE|[3]
11:42:36.0 (1723692)|HEAP_ALLOCATE|[3]|Bytes:85
11:42:36.0 (1733532)|SYSTEM_METHOD_ENTRY|[1]|UserInfo.UserInfo()
11:42:36.0 (1736476)|STATEMENT_EXECUTE|[1]
11:42:36.0 (1742992)|SYSTEM_METHOD_EXIT|[1]|UserInfo
11:42:36.0 (1755222)|METHOD_ENTRY|[3]||System.UserInfo.getUserId()
11:42:36.0 (1831508)|METHOD_EXIT|[3]||System.UserInfo.getUserId()
11:42:36.0 (1857769)|HEAP_ALLOCATE|[3]|Bytes:4
11:42:36.0 (1868555)|STATEMENT_EXECUTE|[36]
11:42:36.0 (1882189)|METHOD_EXIT|[1]|MyProductivity
11:42:36.0 (1904356)|STATEMENT_EXECUTE|[6]
11:42:36.0 (1905939)|STATEMENT_EXECUTE|[7]
11:42:36.0 (1906978)|STATEMENT_EXECUTE|[7]
11:42:36.0 (1908133)|STATEMENT_EXECUTE|[8]
11:42:36.0 (1990040)|HEAP_ALLOCATE|[8]|Bytes:20
11:42:36.0 (2002406)|CONSTRUCTOR_ENTRY|[8]|01p9E000000OaMG|<init>()
11:42:36.0 (2024740)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:6
11:42:36.0 (2038857)|STATEMENT_EXECUTE|[36]
11:42:36.0 (2040432)|STATEMENT_EXECUTE|[38]
11:42:36.0 (2041549)|STATEMENT_EXECUTE|[40]
11:42:36.0 (2042833)|STATEMENT_EXECUTE|[42]
11:42:36.0 (2055295)|STATEMENT_EXECUTE|[44]
11:42:36.0 (2060193)|CONSTRUCTOR_EXIT|[8]|01p9E000000OaMG|<init>()
11:42:36.0 (2067425)|STATEMENT_EXECUTE|[9]
11:42:36.0 (2078452)|METHOD_ENTRY|[9]|01p9E000000OaMG|MyProductivity.calculateMyCompletedTasks()
11:42:36.0 (2115257)|STATEMENT_EXECUTE|[20]
11:42:36.0 (2118206)|STATEMENT_EXECUTE|[21]
11:42:36.0 (2254779)|HEAP_ALLOCATE|[21]|Bytes:36
11:42:36.0 (2265064)|METHOD_ENTRY|[13]|01p9E000000B0Gj|TasksSelector.TasksSelector()
11:42:36.0 (2269442)|STATEMENT_EXECUTE|[13]
11:42:36.0 (2272039)|STATEMENT_EXECUTE|[13]
11:42:36.0 (2275264)|METHOD_EXIT|[13]|TasksSelector
11:42:36.0 (2287458)|METHOD_ENTRY|[21]|01p9E000000B0Gj|TasksSelector.getTasksClosedTodayByUser(Id)
11:42:36.0 (2301212)|STATEMENT_EXECUTE|[103]
11:42:36.0 (2302759)|STATEMENT_EXECUTE|[104]
11:42:36.0 (2305205)|HEAP_ALLOCATE|[104]|Bytes:95
11:42:36.0 (2334095)|HEAP_ALLOCATE|[104]|Bytes:4
11:42:36.0 (2351773)|HEAP_ALLOCATE|[104]|Bytes:7
