41.0 APEX_CODE,FINER;APEX_PROFILING,ERROR;CALLOUT,ERROR;DB,ERROR;SYSTEM,ERROR;VALIDATION,ERROR;VISUALFORCE,ERROR;WAVE,NONE;WORKFLOW,ERROR
11:42:07.0 (58895)|USER_INFO|[EXTERNAL]|0059E000002qaT2|arkadiusz.celej@ef.com.sprintqa|Central European Time|GMT+01:00
11:42:07.0 (87726)|EXECUTION_STARTED
11:42:07.0 (91663)|CODE_UNIT_STARTED|[EXTERNAL]|Aura
11:42:07.0 (1101375)|CODE_UNIT_STARTED|[EXTERNAL]|01p9E000000OaMG|MyProductivity.getMyStatistics
11:42:07.0 (1225471)|HEAP_ALLOCATE|[72]|Bytes:3
11:42:07.0 (1259303)|HEAP_ALLOCATE|[77]|Bytes:152
11:42:07.0 (1272779)|HEAP_ALLOCATE|[342]|Bytes:408
11:42:07.0 (1287780)|HEAP_ALLOCATE|[355]|Bytes:408
11:42:07.0 (1301042)|HEAP_ALLOCATE|[467]|Bytes:48
11:42:07.0 (1327118)|HEAP_ALLOCATE|[139]|Bytes:6
11:42:07.0 (1394973)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
11:42:07.0 (1400021)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:13
11:42:07.0 (1409910)|METHOD_ENTRY|[1]|01p9E000000OaMG|MyProductivity.MyProductivity()
11:42:07.0 (1414566)|STATEMENT_EXECUTE|[1]
11:42:07.0 (1418481)|STATEMENT_EXECUTE|[1]
11:42:07.0 (1446117)|HEAP_ALLOCATE|[50]|Bytes:5
11:42:07.0 (1466128)|HEAP_ALLOCATE|[56]|Bytes:5
11:42:07.0 (1472800)|HEAP_ALLOCATE|[64]|Bytes:7
11:42:07.0 (1495969)|STATEMENT_EXECUTE|[3]
11:42:07.0 (1527208)|HEAP_ALLOCATE|[3]|Bytes:85
11:42:07.0 (1536449)|SYSTEM_METHOD_ENTRY|[1]|UserInfo.UserInfo()
11:42:07.0 (1539426)|STATEMENT_EXECUTE|[1]
11:42:07.0 (1545978)|SYSTEM_METHOD_EXIT|[1]|UserInfo
11:42:07.0 (1558083)|METHOD_ENTRY|[3]||System.UserInfo.getUserId()
11:42:07.0 (1616115)|METHOD_EXIT|[3]||System.UserInfo.getUserId()
11:42:07.0 (1630677)|HEAP_ALLOCATE|[3]|Bytes:4
11:42:07.0 (1636509)|STATEMENT_EXECUTE|[36]
11:42:07.0 (1646470)|METHOD_EXIT|[1]|MyProductivity
11:42:07.0 (1665369)|STATEMENT_EXECUTE|[6]
11:42:07.0 (1666955)|STATEMENT_EXECUTE|[7]
11:42:07.0 (1667973)|STATEMENT_EXECUTE|[7]
11:42:07.0 (1669037)|STATEMENT_EXECUTE|[8]
11:42:07.0 (1741458)|HEAP_ALLOCATE|[8]|Bytes:20
11:42:07.0 (1754755)|CONSTRUCTOR_ENTRY|[8]|01p9E000000OaMG|<init>()
11:42:07.0 (1775601)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:6
11:42:07.0 (1789009)|STATEMENT_EXECUTE|[36]
