41.0 APEX_CODE,FINER;APEX_PROFILING,ERROR;CALLOUT,ERROR;DB,ERROR;SYSTEM,ERROR;VALIDATION,ERROR;VISUALFORCE,ERROR;WAVE,NONE;WORKFLOW,ERROR
11:43:21.0 (54443)|USER_INFO|[EXTERNAL]|0059E000002qaT2|arkadiusz.celej@ef.com.sprintqa|Central European Time|GMT+01:00
11:43:21.0 (83659)|EXECUTION_STARTED
11:43:21.0 (86942)|CODE_UNIT_STARTED|[EXTERNAL]|Aura
11:43:21.0 (1101771)|CODE_UNIT_STARTED|[EXTERNAL]|01p9E000000OaMG|MyProductivity.getMyStatistics
11:43:21.0 (1194851)|HEAP_ALLOCATE|[72]|Bytes:3
11:43:21.0 (1225315)|HEAP_ALLOCATE|[77]|Bytes:152
11:43:21.0 (1237742)|HEAP_ALLOCATE|[342]|Bytes:408
11:43:21.0 (1251728)|HEAP_ALLOCATE|[355]|Bytes:408
11:43:21.0 (1264674)|HEAP_ALLOCATE|[467]|Bytes:48
11:43:21.0 (1287770)|HEAP_ALLOCATE|[139]|Bytes:6
11:43:21.0 (1343858)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
11:43:21.0 (1352394)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:13
11:43:21.0 (1363609)|METHOD_ENTRY|[1]|01p9E000000OaMG|MyProductivity.MyProductivity()
11:43:21.0 (1369238)|STATEMENT_EXECUTE|[1]
11:43:21.0 (1373404)|STATEMENT_EXECUTE|[1]
11:43:21.0 (1399677)|HEAP_ALLOCATE|[50]|Bytes:5
11:43:21.0 (1417239)|HEAP_ALLOCATE|[56]|Bytes:5
11:43:21.0 (1424548)|HEAP_ALLOCATE|[64]|Bytes:7
11:43:21.0 (1449119)|STATEMENT_EXECUTE|[3]
11:43:21.0 (1480893)|HEAP_ALLOCATE|[3]|Bytes:85
11:43:21.0 (1489878)|SYSTEM_METHOD_ENTRY|[1]|UserInfo.UserInfo()
11:43:21.0 (1492800)|STATEMENT_EXECUTE|[1]
11:43:21.0 (1498067)|SYSTEM_METHOD_EXIT|[1]|UserInfo
11:43:21.0 (1511084)|METHOD_ENTRY|[3]||System.UserInfo.getUserId()
11:43:21.0 (1565558)|METHOD_EXIT|[3]||System.UserInfo.getUserId()
11:43:21.0 (1579861)|HEAP_ALLOCATE|[3]|Bytes:4
11:43:21.0 (1585384)|STATEMENT_EXECUTE|[36]
11:43:21.0 (1594819)|METHOD_EXIT|[1]|MyProductivity
11:43:21.0 (1611659)|STATEMENT_EXECUTE|[6]
11:43:21.0 (1613315)|STATEMENT_EXECUTE|[7]
11:43:21.0 (1614307)|STATEMENT_EXECUTE|[7]
11:43:21.0 (1615388)|STATEMENT_EXECUTE|[8]
11:43:21.0 (1675460)|HEAP_ALLOCATE|[8]|Bytes:20
11:43:21.0 (1688243)|CONSTRUCTOR_ENTRY|[8]|01p9E000000OaMG|<init>()
11:43:21.0 (1708697)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:6
11:43:21.0 (1720827)|STATEMENT_EXECUTE|[36]
11:43:21.0 (1722345)|STATEMENT_EXECUTE|[38]
11:43:21.0 (1723539)|STATEMENT_EXECUTE|[40]
11:43:21.0 (1724667)|STATEMENT_EXECUTE|[42]
11:43:21.0 (1725696)|STATEMENT_EXECUTE|[44]
11:43:21.0 (1728940)|CONSTRUCTOR_EXIT|[8]|01p9E000000OaMG|<init>()
11:43:21.0 (1733325)|STATEMENT_EXECUTE|[9]
11:43:21.0 (1739587)|METHOD_ENTRY|[9]|01p9E000000OaMG|MyProductivity.calculateMyCompletedTasks()
11:43:21.0 (1765944)|STATEMENT_EXECUTE|[20]
11:43:21.0 (1767986)|STATEMENT_EXECUTE|[21]
11:43:21.0 (1890477)|HEAP_ALLOCATE|[21]|Bytes:36
11:43:21.0 (1900444)|METHOD_ENTRY|[13]|01p9E000000B0Gj|TasksSelector.TasksSelector()
11:43:21.0 (1904881)|STATEMENT_EXECUTE|[13]
11:43:21.0 (1907663)|STATEMENT_EXECUTE|[13]
11:43:21.0 (1910450)|METHOD_EXIT|[13]|TasksSelector
11:43:21.0 (1919907)|METHOD_ENTRY|[21]|01p9E000000B0Gj|TasksSelector.getTasksClosedTodayByUser(Id)
11:43:21.0 (1933354)|STATEMENT_EXECUTE|[103]
11:43:21.0 (1934914)|STATEMENT_EXECUTE|[104]
11:43:21.0 (1942535)|HEAP_ALLOCATE|[104]|Bytes:95
11:43:21.0 (1962500)|HEAP_ALLOCATE|[104]|Bytes:4
11:43:21.0 (1973138)|HEAP_ALLOCATE|[104]|Bytes:7
11:43:21.0 (7264037)|HEAP_ALLOCATE|[104]|Bytes:4
