41.0 APEX_CODE,FINER;APEX_PROFILING,ERROR;CALLOUT,ERROR;DB,ERROR;SYSTEM,ERROR;VALIDATION,ERROR;VISUALFORCE,ERROR;WAVE,NONE;WORKFLOW,ERROR
11:43:36.0 (81280)|USER_INFO|[EXTERNAL]|0059E000002qaT2|arkadiusz.celej@ef.com.sprintqa|Central European Time|GMT+01:00
11:43:36.0 (113374)|EXECUTION_STARTED
11:43:36.0 (116695)|CODE_UNIT_STARTED|[EXTERNAL]|Aura
11:43:36.0 (1322303)|CODE_UNIT_STARTED|[EXTERNAL]|01p9E000000OaMG|MyProductivity.getMyStatistics
11:43:36.0 (1463446)|HEAP_ALLOCATE|[72]|Bytes:3
11:43:36.0 (1516780)|HEAP_ALLOCATE|[77]|Bytes:152
11:43:36.0 (1534263)|HEAP_ALLOCATE|[342]|Bytes:408
11:43:36.0 (1549469)|HEAP_ALLOCATE|[355]|Bytes:408
11:43:36.0 (1562859)|HEAP_ALLOCATE|[467]|Bytes:48
11:43:36.0 (1589931)|HEAP_ALLOCATE|[139]|Bytes:6
11:43:36.0 (1681081)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
11:43:36.0 (1687669)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:13
11:43:36.0 (1699351)|METHOD_ENTRY|[1]|01p9E000000OaMG|MyProductivity.MyProductivity()
11:43:36.0 (1705124)|STATEMENT_EXECUTE|[1]
11:43:36.0 (1710277)|STATEMENT_EXECUTE|[1]
11:43:36.0 (1750916)|HEAP_ALLOCATE|[50]|Bytes:5
11:43:36.0 (1784588)|HEAP_ALLOCATE|[56]|Bytes:5
11:43:36.0 (1798808)|HEAP_ALLOCATE|[64]|Bytes:7
11:43:36.0 (1832871)|STATEMENT_EXECUTE|[3]
11:43:36.0 (1868730)|HEAP_ALLOCATE|[3]|Bytes:85
11:43:36.0 (1878566)|SYSTEM_METHOD_ENTRY|[1]|UserInfo.UserInfo()
11:43:36.0 (1881834)|STATEMENT_EXECUTE|[1]
