41.0 APEX_CODE,FINER;APEX_PROFILING,ERROR;CALLOUT,ERROR;DB,ERROR;SYSTEM,ERROR;VALIDATION,ERROR;VISUALFORCE,ERROR;WAVE,NONE;WORKFLOW,ERROR
11:42:48.0 (54364)|USER_INFO|[EXTERNAL]|0059E000002qaT2|arkadiusz.celej@ef.com.sprintqa|Central European Time|GMT+01:00
11:42:48.0 (88646)|EXECUTION_STARTED
11:42:48.0 (92919)|CODE_UNIT_STARTED|[EXTERNAL]|Aura
11:42:48.0 (1170245)|CODE_UNIT_STARTED|[EXTERNAL]|01p9E000000OaMG|MyProductivity.getMyStatistics
11:42:48.0 (1286179)|HEAP_ALLOCATE|[72]|Bytes:3
11:42:48.0 (1326747)|HEAP_ALLOCATE|[77]|Bytes:152
11:42:48.0 (1340540)|HEAP_ALLOCATE|[342]|Bytes:408
11:42:48.0 (1354401)|HEAP_ALLOCATE|[355]|Bytes:408
11:42:48.0 (1367800)|HEAP_ALLOCATE|[467]|Bytes:48
11:42:48.0 (1392166)|HEAP_ALLOCATE|[139]|Bytes:6
11:42:48.0 (1457804)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
11:42:48.0 (1462908)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:13
11:42:48.0 (1473138)|METHOD_ENTRY|[1]|01p9E000000OaMG|MyProductivity.MyProductivity()
11:42:48.0 (1478781)|STATEMENT_EXECUTE|[1]
11:42:48.0 (1483145)|STATEMENT_EXECUTE|[1]
11:42:48.0 (1511661)|HEAP_ALLOCATE|[50]|Bytes:5
11:42:48.0 (1532234)|HEAP_ALLOCATE|[56]|Bytes:5
11:42:48.0 (1539150)|HEAP_ALLOCATE|[64]|Bytes:7
11:42:48.0 (1564306)|STATEMENT_EXECUTE|[3]
11:42:48.0 (1593893)|HEAP_ALLOCATE|[3]|Bytes:85
11:42:48.0 (1602496)|SYSTEM_METHOD_ENTRY|[1]|UserInfo.UserInfo()
11:42:48.0 (1605506)|STATEMENT_EXECUTE|[1]
11:42:48.0 (1612075)|SYSTEM_METHOD_EXIT|[1]|UserInfo
11:42:48.0 (1624428)|METHOD_ENTRY|[3]||System.UserInfo.getUserId()
11:42:48.0 (1682509)|METHOD_EXIT|[3]||System.UserInfo.getUserId()
11:42:48.0 (1698066)|HEAP_ALLOCATE|[3]|Bytes:4
11:42:48.0 (1703936)|STATEMENT_EXECUTE|[36]
11:42:48.0 (1713905)|METHOD_EXIT|[1]|MyProductivity
11:42:48.0 (1732359)|STATEMENT_EXECUTE|[6]
11:42:48.0 (1734101)|STATEMENT_EXECUTE|[7]
11:42:48.0 (1735194)|STATEMENT_EXECUTE|[7]
11:42:48.0 (1736361)|STATEMENT_EXECUTE|[8]
11:42:48.0 (1808114)|HEAP_ALLOCATE|[8]|Bytes:20
11:42:48.0 (1821153)|CONSTRUCTOR_ENTRY|[8]|01p9E000000OaMG|<init>()
11:42:48.0 (1841121)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:6
11:42:48.0 (1854356)|STATEMENT_EXECUTE|[36]
11:42:48.0 (1855775)|STATEMENT_EXECUTE|[38]
11:42:48.0 (1856842)|STATEMENT_EXECUTE|[40]
11:42:48.0 (1857919)|STATEMENT_EXECUTE|[42]
11:42:48.0 (1858955)|STATEMENT_EXECUTE|[44]
11:42:48.0 (1862168)|CONSTRUCTOR_EXIT|[8]|01p9E000000OaMG|<init>()
11:42:48.0 (1866473)|STATEMENT_EXECUTE|[9]
11:42:48.0 (1872533)|METHOD_ENTRY|[9]|01p9E000000OaMG|MyProductivity.calculateMyCompletedTasks()
11:42:48.0 (1891063)|STATEMENT_EXECUTE|[20]
11:42:48.0 (1892534)|STATEMENT_EXECUTE|[21]
11:42:48.0 (2011085)|HEAP_ALLOCATE|[21]|Bytes:36
11:42:48.0 (2020726)|METHOD_ENTRY|[13]|01p9E000000B0Gj|TasksSelector.TasksSelector()
11:42:48.0 (2028125)|STATEMENT_EXECUTE|[13]
11:42:48.0 (2030782)|STATEMENT_EXECUTE|[13]
11:42:48.0 (2033832)|METHOD_EXIT|[13]|TasksSelector
11:42:48.0 (2043044)|METHOD_ENTRY|[21]|01p9E000000B0Gj|TasksSelector.getTasksClosedTodayByUser(Id)
11:42:48.0 (2056237)|STATEMENT_EXECUTE|[103]
11:42:48.0 (2057625)|STATEMENT_EXECUTE|[104]
11:42:48.0 (2060121)|HEAP_ALLOCATE|[104]|Bytes:95
