41.0 APEX_CODE,FINER;APEX_PROFILING,ERROR;CALLOUT,ERROR;DB,ERROR;SYSTEM,ERROR;VALIDATION,ERROR;VISUALFORCE,ERROR;WAVE,NONE;WORKFLOW,ERROR
11:41:02.0 (58528)|USER_INFO|[EXTERNAL]|0059E000002qaT2|arkadiusz.celej@ef.com.sprintqa|Central European Time|GMT+01:00
11:41:02.0 (94652)|EXECUTION_STARTED
11:41:02.0 (98385)|CODE_UNIT_STARTED|[EXTERNAL]|Aura
11:41:02.0 (1146189)|CODE_UNIT_STARTED|[EXTERNAL]|01p9E000000OaMG|MyProductivity.getMyStatistics
11:41:02.0 (1229994)|HEAP_ALLOCATE|[72]|Bytes:3
11:41:02.0 (1254626)|HEAP_ALLOCATE|[77]|Bytes:152
11:41:02.0 (1265904)|HEAP_ALLOCATE|[342]|Bytes:408
11:41:02.0 (1279524)|HEAP_ALLOCATE|[355]|Bytes:408
11:41:02.0 (1292511)|HEAP_ALLOCATE|[467]|Bytes:48
11:41:02.0 (1311548)|HEAP_ALLOCATE|[139]|Bytes:6
11:41:02.0 (1364031)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
11:41:02.0 (1369150)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:13
11:41:02.0 (1378285)|METHOD_ENTRY|[1]|01p9E000000OaMG|MyProductivity.MyProductivity()
11:41:02.0 (1384087)|STATEMENT_EXECUTE|[1]
11:41:02.0 (1388496)|STATEMENT_EXECUTE|[1]
11:41:02.0 (1414017)|HEAP_ALLOCATE|[50]|Bytes:5
11:41:02.0 (1432187)|HEAP_ALLOCATE|[56]|Bytes:5
11:41:02.0 (1439155)|HEAP_ALLOCATE|[64]|Bytes:7
11:41:02.0 (1463043)|STATEMENT_EXECUTE|[3]
11:41:02.0 (1492266)|HEAP_ALLOCATE|[3]|Bytes:85
11:41:02.0 (1501015)|SYSTEM_METHOD_ENTRY|[1]|UserInfo.UserInfo()
11:41:02.0 (1504078)|STATEMENT_EXECUTE|[1]
11:41:02.0 (1510211)|SYSTEM_METHOD_EXIT|[1]|UserInfo
11:41:02.0 (1524334)|METHOD_ENTRY|[3]||System.UserInfo.getUserId()
11:41:02.0 (1577936)|METHOD_EXIT|[3]||System.UserInfo.getUserId()
