41.0 APEX_CODE,FINER;APEX_PROFILING,ERROR;CALLOUT,ERROR;DB,ERROR;SYSTEM,ERROR;VALIDATION,ERROR;VISUALFORCE,ERROR;WAVE,NONE;WORKFLOW,ERROR
11:39:56.0 (79260)|USER_INFO|[EXTERNAL]|0059E000002qaT2|arkadiusz.celej@ef.com.sprintqa|Central European Time|GMT+01:00
11:39:56.0 (109112)|EXECUTION_STARTED
11:39:56.0 (112136)|CODE_UNIT_STARTED|[EXTERNAL]|Aura
11:39:56.0 (1342821)|CODE_UNIT_STARTED|[EXTERNAL]|01p9E000000OaMG|MyProductivity.getMyStatistics
11:39:56.0 (1458488)|HEAP_ALLOCATE|[72]|Bytes:3
11:39:56.0 (1487668)|HEAP_ALLOCATE|[77]|Bytes:152
11:39:56.0 (1500721)|HEAP_ALLOCATE|[342]|Bytes:408
11:39:56.0 (1515929)|HEAP_ALLOCATE|[355]|Bytes:408
11:39:56.0 (1531184)|HEAP_ALLOCATE|[467]|Bytes:48
11:39:56.0 (1557434)|HEAP_ALLOCATE|[139]|Bytes:6
11:39:56.0 (1606169)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
11:39:56.0 (1611882)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:13
11:39:56.0 (1621249)|METHOD_ENTRY|[1]|01p9E000000OaMG|MyProductivity.MyProductivity()
11:39:56.0 (1626482)|STATEMENT_EXECUTE|[1]
11:39:56.0 (1630546)|STATEMENT_EXECUTE|[1]
11:39:56.0 (1655630)|HEAP_ALLOCATE|[50]|Bytes:5
11:39:56.0 (1671651)|HEAP_ALLOCATE|[56]|Bytes:5
11:39:56.0 (1678431)|HEAP_ALLOCATE|[64]|Bytes:7
11:39:56.0 (1702137)|STATEMENT_EXECUTE|[3]
11:39:56.0 (1731019)|HEAP_ALLOCATE|[3]|Bytes:85
11:39:56.0 (1740418)|SYSTEM_METHOD_ENTRY|[1]|UserInfo.UserInfo()
11:39:56.0 (1743495)|STATEMENT_EXECUTE|[1]
11:39:56.0 (1748915)|SYSTEM_METHOD_EXIT|[1]|UserInfo
11:39:56.0 (1760040)|METHOD_ENTRY|[3]||System.UserInfo.getUserId()
11:39:56.0 (1813310)|METHOD_EXIT|[3]||System.UserInfo.getUserId()
11:39:56.0 (1834621)|HEAP_ALLOCATE|[3]|Bytes:4
11:39:56.0 (1844932)|STATEMENT_EXECUTE|[36]
11:39:56.0 (1857253)|METHOD_EXIT|[1]|MyProductivity
11:39:56.0 (1895387)|STATEMENT_EXECUTE|[6]
11:39:56.0 (1898871)|STATEMENT_EXECUTE|[7]
11:39:56.0 (1900443)|STATEMENT_EXECUTE|[7]
11:39:56.0 (1902083)|STATEMENT_EXECUTE|[8]
11:39:56.0 (1991406)|HEAP_ALLOCATE|[8]|Bytes:20
11:39:56.0 (2011673)|CONSTRUCTOR_ENTRY|[8]|01p9E000000OaMG|<init>()
11:39:56.0 (2044572)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:6
11:39:56.0 (2067676)|STATEMENT_EXECUTE|[36]
11:39:56.0 (2070042)|STATEMENT_EXECUTE|[38]
11:39:56.0 (2071870)|STATEMENT_EXECUTE|[40]
11:39:56.0 (2073542)|STATEMENT_EXECUTE|[42]
11:39:56.0 (2074978)|STATEMENT_EXECUTE|[44]
11:39:56.0 (2080384)|CONSTRUCTOR_EXIT|[8]|01p9E000000OaMG|<init>()
11:39:56.0 (2087985)|STATEMENT_EXECUTE|[9]
11:39:56.0 (2098115)|METHOD_ENTRY|[9]|01p9E000000OaMG|MyProductivity.calculateMyCompletedTasks()
11:39:56.0 (2130152)|STATEMENT_EXECUTE|[20]
11:39:56.0 (2132463)|STATEMENT_EXECUTE|[21]
11:39:56.0 (2317303)|HEAP_ALLOCATE|[21]|Bytes:36
11:39:56.0 (2333494)|METHOD_ENTRY|[13]|01p9E000000B0Gj|TasksSelector.TasksSelector()
11:39:56.0 (2340971)|STATEMENT_EXECUTE|[13]
11:39:56.0 (2344975)|STATEMENT_EXECUTE|[13]
11:39:56.0 (2349759)|METHOD_EXIT|[13]|TasksSelector
11:39:56.0 (2363866)|METHOD_ENTRY|[21]|01p9E000000B0Gj|TasksSelector.getTasksClosedTodayByUser(Id)
11:39:56.0 (2385141)|STATEMENT_EXECUTE|[103]
11:39:56.0 (2387436)|STATEMENT_EXECUTE|[104]
11:39:56.0 (2391339)|HEAP_ALLOCATE|[104]|Bytes:95
11:39:56.0 (2413375)|HEAP_ALLOCATE|[104]|Bytes:4
11:39:56.0 (2428196)|HEAP_ALLOCATE|[104]|Bytes:7
11:39:56.0 (7430908)|HEAP_ALLOCATE|[104]|Bytes:4
11:39:56.0 (7444737)|HEAP_ALLOCATE|[104]|Bytes:0
11:39:56.0 (7561764)|HEAP_ALLOCATE|[104]|Bytes:4
11:39:56.0 (7580265)|METHOD_EXIT|[21]|01p9E000000B0Gj|TasksSelector.getTasksClosedTodayByUser(Id)
11:39:56.0 (7627017)|METHOD_EXIT|[9]|01p9E000000OaMG|MyProductivity.calculateMyCompletedTasks()
11:39:56.0 (7635263)|HEAP_ALLOCATE|[9]|Bytes:4
11:39:56.0 (7639706)|STATEMENT_EXECUTE|[10]
11:39:56.0 (7648524)|METHOD_ENTRY|[10]|01p9E000000OaMG|MyProductivity.calculateMyReachedTasks()
11:39:56.0 (7675153)|STATEMENT_EXECUTE|[24]
11:39:56.0 (7676874)|STATEMENT_EXECUTE|[25]
11:39:56.0 (7685966)|METHOD_ENTRY|[25]|01p9E000000B0Gj|TasksSelector.getTodaysCallTasksReachedByUser(Id)
11:39:56.0 (7697502)|STATEMENT_EXECUTE|[96]
11:39:56.0 (7698635)|STATEMENT_EXECUTE|[97]
11:39:56.0 (7702173)|HEAP_ALLOCATE|[97]|Bytes:127
11:39:56.0 (7715060)|HEAP_ALLOCATE|[97]|Bytes:4
11:39:56.0 (12565662)|HEAP_ALLOCATE|[97]|Bytes:4
11:39:56.0 (12578850)|HEAP_ALLOCATE|[97]|Bytes:0
11:39:56.0 (12608071)|HEAP_ALLOCATE|[97]|Bytes:4
11:39:56.0 (12625057)|METHOD_EXIT|[25]|01p9E000000B0Gj|TasksSelector.getTodaysCallTasksReachedByUser(Id)
11:39:56.0 (12655198)|METHOD_EXIT|[10]|01p9E000000OaMG|MyProductivity.calculateMyReachedTasks()
11:39:56.0 (12666201)|HEAP_ALLOCATE|[10]|Bytes:4
11:39:56.0 (12673002)|STATEMENT_EXECUTE|[11]
11:39:56.0 (12683800)|METHOD_ENTRY|[11]|01p9E000000OaMG|MyProductivity.calculateWeeksBooked()
11:39:56.0 (12720074)|STATEMENT_EXECUTE|[32]
11:39:56.0 (12722659)|STATEMENT_EXECUTE|[33]
11:39:56.0 (12732727)|METHOD_EXIT|[11]|01p9E000000OaMG|MyProductivity.calculateWeeksBooked()
11:39:56.0 (12743681)|HEAP_ALLOCATE|[11]|Bytes:4
11:39:56.0 (12749067)|STATEMENT_EXECUTE|[12]
11:39:56.0 (12757854)|METHOD_ENTRY|[12]|01p9E000000OaMG|MyProductivity.myLeads()
11:39:56.0 (12788014)|STATEMENT_EXECUTE|[28]
11:39:56.0 (12790672)|STATEMENT_EXECUTE|[29]
11:39:56.0 (12795159)|HEAP_ALLOCATE|[29]|Bytes:8
11:39:56.0 (12802762)|HEAP_ALLOCATE|[29]|Bytes:4
11:39:56.0 (12817273)|METHOD_ENTRY|[29]|01p9E000000B0Gj|TasksSelector.getTodaysTasksByTypeAndWhoType(String, String)
11:39:56.0 (12836585)|STATEMENT_EXECUTE|[87]
