41.0 APEX_CODE,FINER;APEX_PROFILING,ERROR;CALLOUT,ERROR;DB,ERROR;SYSTEM,ERROR;VALIDATION,ERROR;VISUALFORCE,ERROR;WAVE,NONE;WORKFLOW,ERROR
11:42:18.0 (55260)|USER_INFO|[EXTERNAL]|0059E000002qaT2|arkadiusz.celej@ef.com.sprintqa|Central European Time|GMT+01:00
11:42:18.0 (85871)|EXECUTION_STARTED
11:42:18.0 (89317)|CODE_UNIT_STARTED|[EXTERNAL]|Aura
11:42:18.0 (1230731)|CODE_UNIT_STARTED|[EXTERNAL]|01p9E000000OaMG|MyProductivity.getMyStatistics
11:42:18.0 (1343082)|HEAP_ALLOCATE|[72]|Bytes:3
11:42:18.0 (1382782)|HEAP_ALLOCATE|[77]|Bytes:152
11:42:18.0 (1395717)|HEAP_ALLOCATE|[342]|Bytes:408
11:42:18.0 (1410548)|HEAP_ALLOCATE|[355]|Bytes:408
11:42:18.0 (1423533)|HEAP_ALLOCATE|[467]|Bytes:48
11:42:18.0 (1449061)|HEAP_ALLOCATE|[139]|Bytes:6
11:42:18.0 (1512332)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
11:42:18.0 (1517299)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:13
11:42:18.0 (1527677)|METHOD_ENTRY|[1]|01p9E000000OaMG|MyProductivity.MyProductivity()
11:42:18.0 (1533266)|STATEMENT_EXECUTE|[1]
11:42:18.0 (1537126)|STATEMENT_EXECUTE|[1]
11:42:18.0 (1563713)|HEAP_ALLOCATE|[50]|Bytes:5
11:42:18.0 (1583455)|HEAP_ALLOCATE|[56]|Bytes:5
11:42:18.0 (1590634)|HEAP_ALLOCATE|[64]|Bytes:7
11:42:18.0 (1613856)|STATEMENT_EXECUTE|[3]
11:42:18.0 (1642514)|HEAP_ALLOCATE|[3]|Bytes:85
11:42:18.0 (1650898)|SYSTEM_METHOD_ENTRY|[1]|UserInfo.UserInfo()
11:42:18.0 (1654105)|STATEMENT_EXECUTE|[1]
11:42:18.0 (1660202)|SYSTEM_METHOD_EXIT|[1]|UserInfo
11:42:18.0 (1673044)|METHOD_ENTRY|[3]||System.UserInfo.getUserId()
11:42:18.0 (1729786)|METHOD_EXIT|[3]||System.UserInfo.getUserId()
11:42:18.0 (1745148)|HEAP_ALLOCATE|[3]|Bytes:4
11:42:18.0 (1750798)|STATEMENT_EXECUTE|[36]
11:42:18.0 (1760850)|METHOD_EXIT|[1]|MyProductivity
11:42:18.0 (1778761)|STATEMENT_EXECUTE|[6]
11:42:18.0 (1780549)|STATEMENT_EXECUTE|[7]
11:42:18.0 (1781669)|STATEMENT_EXECUTE|[7]
11:42:18.0 (1782801)|STATEMENT_EXECUTE|[8]
11:42:18.0 (1850442)|HEAP_ALLOCATE|[8]|Bytes:20
11:42:18.0 (1863360)|CONSTRUCTOR_ENTRY|[8]|01p9E000000OaMG|<init>()
11:42:18.0 (1882658)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:6
11:42:18.0 (1895799)|STATEMENT_EXECUTE|[36]
11:42:18.0 (1897406)|STATEMENT_EXECUTE|[38]
11:42:18.0 (1898482)|STATEMENT_EXECUTE|[40]
11:42:18.0 (1899558)|STATEMENT_EXECUTE|[42]
11:42:18.0 (1900596)|STATEMENT_EXECUTE|[44]
11:42:18.0 (1903924)|CONSTRUCTOR_EXIT|[8]|01p9E000000OaMG|<init>()
11:42:18.0 (1908329)|STATEMENT_EXECUTE|[9]
11:42:18.0 (1914768)|METHOD_ENTRY|[9]|01p9E000000OaMG|MyProductivity.calculateMyCompletedTasks()
11:42:18.0 (1933267)|STATEMENT_EXECUTE|[20]
11:42:18.0 (1934862)|STATEMENT_EXECUTE|[21]
11:42:18.0 (2054245)|HEAP_ALLOCATE|[21]|Bytes:36
11:42:18.0 (2064474)|METHOD_ENTRY|[13]|01p9E000000B0Gj|TasksSelector.TasksSelector()
11:42:18.0 (2068795)|STATEMENT_EXECUTE|[13]
11:42:18.0 (2071333)|STATEMENT_EXECUTE|[13]
11:42:18.0 (2074161)|METHOD_EXIT|[13]|TasksSelector
11:42:18.0 (2083452)|METHOD_ENTRY|[21]|01p9E000000B0Gj|TasksSelector.getTasksClosedTodayByUser(Id)
11:42:18.0 (2096228)|STATEMENT_EXECUTE|[103]
11:42:18.0 (2097636)|STATEMENT_EXECUTE|[104]
11:42:18.0 (2100047)|HEAP_ALLOCATE|[104]|Bytes:95
11:42:18.0 (2120458)|HEAP_ALLOCATE|[104]|Bytes:4
11:42:18.0 (2131081)|HEAP_ALLOCATE|[104]|Bytes:7
11:42:18.0 (7023741)|HEAP_ALLOCATE|[104]|Bytes:4
11:42:18.0 (7037741)|HEAP_ALLOCATE|[104]|Bytes:0
11:42:18.0 (7140012)|HEAP_ALLOCATE|[104]|Bytes:4
11:42:18.0 (7156991)|METHOD_EXIT|[21]|01p9E000000B0Gj|TasksSelector.getTasksClosedTodayByUser(Id)
11:42:18.0 (7211139)|METHOD_EXIT|[9]|01p9E000000OaMG|MyProductivity.calculateMyCompletedTasks()
11:42:18.0 (7219626)|HEAP_ALLOCATE|[9]|Bytes:4
11:42:18.0 (7223329)|STATEMENT_EXECUTE|[10]
11:42:18.0 (7230401)|METHOD_ENTRY|[10]|01p9E000000OaMG|MyProductivity.calculateMyReachedTasks()
11:42:18.0 (7255913)|STATEMENT_EXECUTE|[24]
11:42:18.0 (7257567)|STATEMENT_EXECUTE|[25]
11:42:18.0 (7267584)|METHOD_ENTRY|[25]|01p9E000000B0Gj|TasksSelector.getTodaysCallTasksReachedByUser(Id)
11:42:18.0 (7279854)|STATEMENT_EXECUTE|[96]
11:42:18.0 (7281047)|STATEMENT_EXECUTE|[97]
11:42:18.0 (7284296)|HEAP_ALLOCATE|[97]|Bytes:127
11:42:18.0 (7298389)|HEAP_ALLOCATE|[97]|Bytes:4
11:42:18.0 (11993378)|HEAP_ALLOCATE|[97]|Bytes:4
11:42:18.0 (12007184)|HEAP_ALLOCATE|[97]|Bytes:0
11:42:18.0 (12038281)|HEAP_ALLOCATE|[97]|Bytes:4
11:42:18.0 (12051641)|METHOD_EXIT|[25]|01p9E000000B0Gj|TasksSelector.getTodaysCallTasksReachedByUser(Id)
11:42:18.0 (12072068)|METHOD_EXIT|[10]|01p9E000000OaMG|MyProductivity.calculateMyReachedTasks()
11:42:18.0 (12078350)|HEAP_ALLOCATE|[10]|Bytes:4
11:42:18.0 (12082738)|STATEMENT_EXECUTE|[11]
11:42:18.0 (12090066)|METHOD_ENTRY|[11]|01p9E000000OaMG|MyProductivity.calculateWeeksBooked()
11:42:18.0 (12115478)|STATEMENT_EXECUTE|[32]
11:42:18.0 (12117080)|STATEMENT_EXECUTE|[33]
11:42:18.0 (12122028)|METHOD_EXIT|[11]|01p9E000000OaMG|MyProductivity.calculateWeeksBooked()
11:42:18.0 (12127245)|HEAP_ALLOCATE|[11]|Bytes:4
11:42:18.0 (12129937)|STATEMENT_EXECUTE|[12]
11:42:18.0 (12134743)|METHOD_ENTRY|[12]|01p9E000000OaMG|MyProductivity.myLeads()
11:42:18.0 (12147394)|STATEMENT_EXECUTE|[28]
11:42:18.0 (12148778)|STATEMENT_EXECUTE|[29]
11:42:18.0 (12151805)|HEAP_ALLOCATE|[29]|Bytes:8
11:42:18.0 (12155907)|HEAP_ALLOCATE|[29]|Bytes:4
11:42:18.0 (12165682)|METHOD_ENTRY|[29]|01p9E000000B0Gj|TasksSelector.getTodaysTasksByTypeAndWhoType(String, String)
11:42:18.0 (12176944)|STATEMENT_EXECUTE|[87]
11:42:18.0 (12178405)|STATEMENT_EXECUTE|[88]
11:42:18.0 (12180223)|HEAP_ALLOCATE|[88]|Bytes:191
11:42:18.0 (12192160)|HEAP_ALLOCATE|[88]|Bytes:4
11:42:18.0 (12204798)|HEAP_ALLOCATE|[88]|Bytes:7
11:42:18.0 (32533697)|HEAP_ALLOCATE|[88]|Bytes:8
11:42:18.0 (32563635)|HEAP_ALLOCATE|[88]|Bytes:16
11:42:18.0 (32660882)|HEAP_ALLOCATE|[88]|Bytes:8
11:42:18.0 (32687279)|METHOD_EXIT|[29]|01p9E000000B0Gj|TasksSelector.getTodaysTasksByTypeAndWhoType(String, String)
11:42:18.0 (32736577)|HEAP_ALLOCATE|[29]|Bytes:8
11:42:18.0 (32744292)|HEAP_ALLOCATE|[29]|Bytes:3
11:42:18.0 (32817258)|METHOD_EXIT|[12]|01p9E000000OaMG|MyProductivity.myLeads()
11:42:18.0 (32827011)|HEAP_ALLOCATE|[12]|Bytes:4
11:42:18.0 (32832275)|STATEMENT_EXECUTE|[13]
11:42:18.0 (32882427)|CODE_UNIT_FINISHED|MyProductivity.getMyStatistics
11:42:18.0 (34526449)|CODE_UNIT_STARTED|[EXTERNAL]|Aura
