41.0 APEX_CODE,FINER;APEX_PROFILING,ERROR;CALLOUT,ERROR;DB,ERROR;SYSTEM,ERROR;VALIDATION,ERROR;VISUALFORCE,ERROR;WAVE,NONE;WORKFLOW,ERROR
11:40:03.0 (54405)|USER_INFO|[EXTERNAL]|0059E000002qaT2|arkadiusz.celej@ef.com.sprintqa|Central European Time|GMT+01:00
11:40:03.0 (87464)|EXECUTION_STARTED
11:40:03.0 (91639)|CODE_UNIT_STARTED|[EXTERNAL]|Aura
11:40:03.0 (1399529)|CODE_UNIT_STARTED|[EXTERNAL]|01p9E000000OaMG|MyProductivity.getMyStatistics
11:40:03.0 (1511387)|HEAP_ALLOCATE|[72]|Bytes:3
11:40:03.0 (1551951)|HEAP_ALLOCATE|[77]|Bytes:152
11:40:03.0 (1565640)|HEAP_ALLOCATE|[342]|Bytes:408
11:40:03.0 (1580361)|HEAP_ALLOCATE|[355]|Bytes:408
11:40:03.0 (1593452)|HEAP_ALLOCATE|[467]|Bytes:48
11:40:03.0 (1618788)|HEAP_ALLOCATE|[139]|Bytes:6
11:40:03.0 (1674111)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
11:40:03.0 (1679440)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:13
11:40:03.0 (1688419)|METHOD_ENTRY|[1]|01p9E000000OaMG|MyProductivity.MyProductivity()
11:40:03.0 (1694311)|STATEMENT_EXECUTE|[1]
11:40:03.0 (1699156)|STATEMENT_EXECUTE|[1]
11:40:03.0 (1726929)|HEAP_ALLOCATE|[50]|Bytes:5
11:40:03.0 (1746826)|HEAP_ALLOCATE|[56]|Bytes:5
11:40:03.0 (1753796)|HEAP_ALLOCATE|[64]|Bytes:7
11:40:03.0 (1776852)|STATEMENT_EXECUTE|[3]
11:40:03.0 (1801598)|HEAP_ALLOCATE|[3]|Bytes:85
11:40:03.0 (1810288)|SYSTEM_METHOD_ENTRY|[1]|UserInfo.UserInfo()
11:40:03.0 (1813501)|STATEMENT_EXECUTE|[1]
11:40:03.0 (1819609)|SYSTEM_METHOD_EXIT|[1]|UserInfo
11:40:03.0 (1833584)|METHOD_ENTRY|[3]||System.UserInfo.getUserId()
11:40:03.0 (1882348)|METHOD_EXIT|[3]||System.UserInfo.getUserId()
11:40:03.0 (1900113)|HEAP_ALLOCATE|[3]|Bytes:4
11:40:03.0 (1905789)|STATEMENT_EXECUTE|[36]
11:40:03.0 (1916187)|METHOD_EXIT|[1]|MyProductivity
11:40:03.0 (1933160)|STATEMENT_EXECUTE|[6]
11:40:03.0 (1935704)|STATEMENT_EXECUTE|[7]
11:40:03.0 (1937328)|STATEMENT_EXECUTE|[7]
11:40:03.0 (1938807)|STATEMENT_EXECUTE|[8]
11:40:03.0 (2016466)|HEAP_ALLOCATE|[8]|Bytes:20
11:40:03.0 (2031390)|CONSTRUCTOR_ENTRY|[8]|01p9E000000OaMG|<init>()
