41.0 APEX_CODE,FINER;APEX_PROFILING,ERROR;CALLOUT,ERROR;DB,ERROR;SYSTEM,ERROR;VALIDATION,ERROR;VISUALFORCE,ERROR;WAVE,NONE;WORKFLOW,ERROR
11:41:26.0 (88551)|USER_INFO|[EXTERNAL]|0059E000002qaT2|arkadiusz.celej@ef.com.sprintqa|Central European Time|GMT+01:00
11:41:26.0 (135921)|EXECUTION_STARTED
11:41:26.0 (142769)|CODE_UNIT_STARTED|[EXTERNAL]|Aura
11:41:26.0 (1348808)|CODE_UNIT_STARTED|[EXTERNAL]|01p9E000000OaMG|MyProductivity.getMyStatistics
11:41:26.0 (1463520)|HEAP_ALLOCATE|[72]|Bytes:3
11:41:26.0 (1501521)|HEAP_ALLOCATE|[77]|Bytes:152
11:41:26.0 (1520437)|HEAP_ALLOCATE|[342]|Bytes:408
11:41:26.0 (1535428)|HEAP_ALLOCATE|[355]|Bytes:408
11:41:26.0 (1548813)|HEAP_ALLOCATE|[467]|Bytes:48
11:41:26.0 (1574973)|HEAP_ALLOCATE|[139]|Bytes:6
11:41:26.0 (1643791)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
11:41:26.0 (1649086)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:13
11:41:26.0 (1659540)|METHOD_ENTRY|[1]|01p9E000000OaMG|MyProductivity.MyProductivity()
11:41:26.0 (1665749)|STATEMENT_EXECUTE|[1]
11:41:26.0 (1670105)|STATEMENT_EXECUTE|[1]
11:41:26.0 (1698364)|HEAP_ALLOCATE|[50]|Bytes:5
11:41:26.0 (1717050)|HEAP_ALLOCATE|[56]|Bytes:5
11:41:26.0 (1724064)|HEAP_ALLOCATE|[64]|Bytes:7
11:41:26.0 (1750309)|STATEMENT_EXECUTE|[3]
11:41:26.0 (1781491)|HEAP_ALLOCATE|[3]|Bytes:85
11:41:26.0 (1790296)|SYSTEM_METHOD_ENTRY|[1]|UserInfo.UserInfo()
11:41:26.0 (1793293)|STATEMENT_EXECUTE|[1]
11:41:26.0 (1799629)|SYSTEM_METHOD_EXIT|[1]|UserInfo
11:41:26.0 (1813401)|METHOD_ENTRY|[3]||System.UserInfo.getUserId()
11:41:26.0 (1870891)|METHOD_EXIT|[3]||System.UserInfo.getUserId()
11:41:26.0 (1887425)|HEAP_ALLOCATE|[3]|Bytes:4
11:41:26.0 (1893929)|STATEMENT_EXECUTE|[36]
11:41:26.0 (1902690)|METHOD_EXIT|[1]|MyProductivity
11:41:26.0 (1920538)|STATEMENT_EXECUTE|[6]
11:41:26.0 (1922149)|STATEMENT_EXECUTE|[7]
11:41:26.0 (1923201)|STATEMENT_EXECUTE|[7]
11:41:26.0 (1924295)|STATEMENT_EXECUTE|[8]
11:41:26.0 (1995113)|HEAP_ALLOCATE|[8]|Bytes:20
11:41:26.0 (2008185)|CONSTRUCTOR_ENTRY|[8]|01p9E000000OaMG|<init>()
11:41:26.0 (2029163)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:6
11:41:26.0 (2042539)|STATEMENT_EXECUTE|[36]
11:41:26.0 (2043952)|STATEMENT_EXECUTE|[38]
11:41:26.0 (2045054)|STATEMENT_EXECUTE|[40]
11:41:26.0 (2046154)|STATEMENT_EXECUTE|[42]
11:41:26.0 (2047230)|STATEMENT_EXECUTE|[44]
11:41:26.0 (2050562)|CONSTRUCTOR_EXIT|[8]|01p9E000000OaMG|<init>()
11:41:26.0 (2054606)|STATEMENT_EXECUTE|[9]
11:41:26.0 (2061234)|METHOD_ENTRY|[9]|01p9E000000OaMG|MyProductivity.calculateMyCompletedTasks()
11:41:26.0 (2080406)|STATEMENT_EXECUTE|[20]
11:41:26.0 (2081743)|STATEMENT_EXECUTE|[21]
11:41:26.0 (2211166)|HEAP_ALLOCATE|[21]|Bytes:36
11:41:26.0 (2220236)|METHOD_ENTRY|[13]|01p9E000000B0Gj|TasksSelector.TasksSelector()
11:41:26.0 (2224369)|STATEMENT_EXECUTE|[13]
11:41:26.0 (2227036)|STATEMENT_EXECUTE|[13]
11:41:26.0 (2229657)|METHOD_EXIT|[13]|TasksSelector
11:41:26.0 (2239108)|METHOD_ENTRY|[21]|01p9E000000B0Gj|TasksSelector.getTasksClosedTodayByUser(Id)
11:41:26.0 (2252132)|STATEMENT_EXECUTE|[103]
11:41:26.0 (2253586)|STATEMENT_EXECUTE|[104]
11:41:26.0 (2256157)|HEAP_ALLOCATE|[104]|Bytes:95
11:41:26.0 (2276494)|HEAP_ALLOCATE|[104]|Bytes:4
11:41:26.0 (2287493)|HEAP_ALLOCATE|[104]|Bytes:7
11:41:26.0 (8394890)|HEAP_ALLOCATE|[104]|Bytes:4
11:41:26.0 (8420342)|HEAP_ALLOCATE|[104]|Bytes:0
11:41:26.0 (8598225)|HEAP_ALLOCATE|[104]|Bytes:4
11:41:26.0 (8625347)|METHOD_EXIT|[21]|01p9E000000B0Gj|TasksSelector.getTasksClosedTodayByUser(Id)
11:41:26.0 (8712751)|METHOD_EXIT|[9]|01p9E000000OaMG|MyProductivity.calculateMyCompletedTasks()
11:41:26.0 (8797068)|HEAP_ALLOCATE|[9]|Bytes:4
11:41:26.0 (8806992)|STATEMENT_EXECUTE|[10]
11:41:26.0 (8823474)|METHOD_ENTRY|[10]|01p9E000000OaMG|MyProductivity.calculateMyReachedTasks()
11:41:26.0 (8865295)|STATEMENT_EXECUTE|[24]
