41.0 APEX_CODE,FINER;APEX_PROFILING,ERROR;CALLOUT,ERROR;DB,ERROR;SYSTEM,ERROR;VALIDATION,ERROR;VISUALFORCE,ERROR;WAVE,NONE;WORKFLOW,ERROR
11:42:59.0 (61002)|USER_INFO|[EXTERNAL]|0059E000002qaT2|arkadiusz.celej@ef.com.sprintqa|Central European Time|GMT+01:00
11:42:59.0 (94699)|EXECUTION_STARTED
11:42:59.0 (98970)|CODE_UNIT_STARTED|[EXTERNAL]|Aura
11:42:59.0 (1093476)|CODE_UNIT_STARTED|[EXTERNAL]|01p9E000000OaMG|MyProductivity.getMyStatistics
11:42:59.0 (1252964)|HEAP_ALLOCATE|[72]|Bytes:3
11:42:59.0 (1311740)|HEAP_ALLOCATE|[77]|Bytes:152
11:42:59.0 (1336962)|HEAP_ALLOCATE|[342]|Bytes:408
11:42:59.0 (1362567)|HEAP_ALLOCATE|[355]|Bytes:408
11:42:59.0 (1388582)|HEAP_ALLOCATE|[467]|Bytes:48
11:42:59.0 (1431190)|HEAP_ALLOCATE|[139]|Bytes:6
11:42:59.0 (1527379)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
11:42:59.0 (1536049)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:13
11:42:59.0 (1551135)|METHOD_ENTRY|[1]|01p9E000000OaMG|MyProductivity.MyProductivity()
11:42:59.0 (1560631)|STATEMENT_EXECUTE|[1]
11:42:59.0 (1568206)|STATEMENT_EXECUTE|[1]
11:42:59.0 (1609216)|HEAP_ALLOCATE|[50]|Bytes:5
11:42:59.0 (1642553)|HEAP_ALLOCATE|[56]|Bytes:5
11:42:59.0 (1657858)|HEAP_ALLOCATE|[64]|Bytes:7
11:42:59.0 (1698327)|STATEMENT_EXECUTE|[3]
11:42:59.0 (1744011)|HEAP_ALLOCATE|[3]|Bytes:85
11:42:59.0 (1759182)|SYSTEM_METHOD_ENTRY|[1]|UserInfo.UserInfo()
11:42:59.0 (1764500)|STATEMENT_EXECUTE|[1]
11:42:59.0 (1775616)|SYSTEM_METHOD_EXIT|[1]|UserInfo
11:42:59.0 (1796168)|METHOD_ENTRY|[3]||System.UserInfo.getUserId()
11:42:59.0 (1885426)|METHOD_EXIT|[3]||System.UserInfo.getUserId()
11:42:59.0 (1913186)|HEAP_ALLOCATE|[3]|Bytes:4
11:42:59.0 (1924514)|STATEMENT_EXECUTE|[36]
11:42:59.0 (1944180)|METHOD_EXIT|[1]|MyProductivity
11:42:59.0 (1984644)|STATEMENT_EXECUTE|[6]
11:42:59.0 (1988345)|STATEMENT_EXECUTE|[7]
11:42:59.0 (1990139)|STATEMENT_EXECUTE|[7]
11:42:59.0 (1991723)|STATEMENT_EXECUTE|[8]
11:42:59.0 (2158867)|HEAP_ALLOCATE|[8]|Bytes:20
11:42:59.0 (2182803)|CONSTRUCTOR_ENTRY|[8]|01p9E000000OaMG|<init>()
11:42:59.0 (2216745)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:6
11:42:59.0 (2240268)|STATEMENT_EXECUTE|[36]
11:42:59.0 (2242932)|STATEMENT_EXECUTE|[38]
11:42:59.0 (2244717)|STATEMENT_EXECUTE|[40]
11:42:59.0 (2246359)|STATEMENT_EXECUTE|[42]
11:42:59.0 (2247924)|STATEMENT_EXECUTE|[44]
11:42:59.0 (2253636)|CONSTRUCTOR_EXIT|[8]|01p9E000000OaMG|<init>()
11:42:59.0 (2261921)|STATEMENT_EXECUTE|[9]
11:42:59.0 (2272327)|METHOD_ENTRY|[9]|01p9E000000OaMG|MyProductivity.calculateMyCompletedTasks()
11:42:59.0 (2304835)|STATEMENT_EXECUTE|[20]
11:42:59.0 (2307317)|STATEMENT_EXECUTE|[21]
11:42:59.0 (2474185)|HEAP_ALLOCATE|[21]|Bytes:36
11:42:59.0 (2487591)|METHOD_ENTRY|[13]|01p9E000000B0Gj|TasksSelector.TasksSelector()
11:42:59.0 (2493850)|STATEMENT_EXECUTE|[13]
11:42:59.0 (2497858)|STATEMENT_EXECUTE|[13]
11:42:59.0 (2502768)|METHOD_EXIT|[13]|TasksSelector
11:42:59.0 (2517154)|METHOD_ENTRY|[21]|01p9E000000B0Gj|TasksSelector.getTasksClosedTodayByUser(Id)
11:42:59.0 (2538830)|STATEMENT_EXECUTE|[103]
11:42:59.0 (2541379)|STATEMENT_EXECUTE|[104]
11:42:59.0 (2545468)|HEAP_ALLOCATE|[104]|Bytes:95
11:42:59.0 (2573516)|HEAP_ALLOCATE|[104]|Bytes:4
11:42:59.0 (2586380)|HEAP_ALLOCATE|[104]|Bytes:7
11:42:59.0 (7919471)|HEAP_ALLOCATE|[104]|Bytes:4
11:42:59.0 (7934005)|HEAP_ALLOCATE|[104]|Bytes:0
11:42:59.0 (8047000)|HEAP_ALLOCATE|[104]|Bytes:4
11:42:59.0 (8064530)|METHOD_EXIT|[21]|01p9E000000B0Gj|TasksSelector.getTasksClosedTodayByUser(Id)
11:42:59.0 (8121962)|METHOD_EXIT|[9]|01p9E000000OaMG|MyProductivity.calculateMyCompletedTasks()
11:42:59.0 (8130887)|HEAP_ALLOCATE|[9]|Bytes:4
11:42:59.0 (8135443)|STATEMENT_EXECUTE|[10]
11:42:59.0 (8142841)|METHOD_ENTRY|[10]|01p9E000000OaMG|MyProductivity.calculateMyReachedTasks()
11:42:59.0 (8169951)|STATEMENT_EXECUTE|[24]
11:42:59.0 (8171636)|STATEMENT_EXECUTE|[25]
11:42:59.0 (8181409)|METHOD_ENTRY|[25]|01p9E000000B0Gj|TasksSelector.getTodaysCallTasksReachedByUser(Id)
11:42:59.0 (8193423)|STATEMENT_EXECUTE|[96]
11:42:59.0 (8194557)|STATEMENT_EXECUTE|[97]
11:42:59.0 (8198191)|HEAP_ALLOCATE|[97]|Bytes:127
11:42:59.0 (8212924)|HEAP_ALLOCATE|[97]|Bytes:4
11:42:59.0 (12915864)|HEAP_ALLOCATE|[97]|Bytes:4
11:42:59.0 (12929475)|HEAP_ALLOCATE|[97]|Bytes:0
11:42:59.0 (12969431)|HEAP_ALLOCATE|[97]|Bytes:4
11:42:59.0 (12982699)|METHOD_EXIT|[25]|01p9E000000B0Gj|TasksSelector.getTodaysCallTasksReachedByUser(Id)
