41.0 APEX_CODE,FINER;APEX_PROFILING,ERROR;CALLOUT,ERROR;DB,ERROR;SYSTEM,ERROR;VALIDATION,ERROR;VISUALFORCE,ERROR;WAVE,NONE;WORKFLOW,ERROR
11:40:33.0 (89070)|USER_INFO|[EXTERNAL]|0059E000002qaT2|arkadiusz.celej@ef.com.sprintqa|Central European Time|GMT+01:00
11:40:33.0 (132657)|EXECUTION_STARTED
11:40:33.0 (139070)|CODE_UNIT_STARTED|[EXTERNAL]|Aura
11:40:33.0 (1187629)|CODE_UNIT_STARTED|[EXTERNAL]|01p9E000000OaMG|MyProductivity.getMyStatistics
11:40:33.0 (1311635)|HEAP_ALLOCATE|[72]|Bytes:3
11:40:33.0 (1353877)|HEAP_ALLOCATE|[77]|Bytes:152
11:40:33.0 (1368702)|HEAP_ALLOCATE|[342]|Bytes:408
11:40:33.0 (1383270)|HEAP_ALLOCATE|[355]|Bytes:408
11:40:33.0 (1396823)|HEAP_ALLOCATE|[467]|Bytes:48
11:40:33.0 (1422798)|HEAP_ALLOCATE|[139]|Bytes:6
11:40:33.0 (1491122)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
11:40:33.0 (1496297)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:13
11:40:33.0 (1506955)|METHOD_ENTRY|[1]|01p9E000000OaMG|MyProductivity.MyProductivity()
11:40:33.0 (1512781)|STATEMENT_EXECUTE|[1]
11:40:33.0 (1518692)|STATEMENT_EXECUTE|[1]
11:40:33.0 (1548451)|HEAP_ALLOCATE|[50]|Bytes:5
11:40:33.0 (1570110)|HEAP_ALLOCATE|[56]|Bytes:5
11:40:33.0 (1577029)|HEAP_ALLOCATE|[64]|Bytes:7
11:40:33.0 (1601705)|STATEMENT_EXECUTE|[3]
11:40:33.0 (1632460)|HEAP_ALLOCATE|[3]|Bytes:85
11:40:33.0 (1641385)|SYSTEM_METHOD_ENTRY|[1]|UserInfo.UserInfo()
11:40:33.0 (1644578)|STATEMENT_EXECUTE|[1]
11:40:33.0 (1650884)|SYSTEM_METHOD_EXIT|[1]|UserInfo
11:40:33.0 (1664685)|METHOD_ENTRY|[3]||System.UserInfo.getUserId()
11:40:33.0 (1723022)|METHOD_EXIT|[3]||System.UserInfo.getUserId()
11:40:33.0 (1741048)|HEAP_ALLOCATE|[3]|Bytes:4
11:40:33.0 (1747151)|STATEMENT_EXECUTE|[36]
11:40:33.0 (1757109)|METHOD_EXIT|[1]|MyProductivity
11:40:33.0 (1775517)|STATEMENT_EXECUTE|[6]
11:40:33.0 (1777252)|STATEMENT_EXECUTE|[7]
