41.0 APEX_CODE,FINER;APEX_PROFILING,ERROR;CALLOUT,ERROR;DB,ERROR;SYSTEM,ERROR;VALIDATION,ERROR;VISUALFORCE,ERROR;WAVE,NONE;WORKFLOW,ERROR
11:43:45.0 (74617)|USER_INFO|[EXTERNAL]|0059E000002qaT2|arkadiusz.celej@ef.com.sprintqa|Central European Time|GMT+01:00
11:43:45.0 (164501)|EXECUTION_STARTED
11:43:45.0 (170470)|CODE_UNIT_STARTED|[EXTERNAL]|Aura
11:43:45.0 (1362991)|CODE_UNIT_STARTED|[EXTERNAL]|01p9E000000OaMG|MyProductivity.getMyStatistics
11:43:45.0 (1485226)|HEAP_ALLOCATE|[72]|Bytes:3
11:43:45.0 (1542457)|HEAP_ALLOCATE|[77]|Bytes:152
11:43:45.0 (1565783)|HEAP_ALLOCATE|[342]|Bytes:408
11:43:45.0 (1586117)|HEAP_ALLOCATE|[355]|Bytes:408
11:43:45.0 (1600835)|HEAP_ALLOCATE|[467]|Bytes:48
11:43:45.0 (1628555)|HEAP_ALLOCATE|[139]|Bytes:6
11:43:45.0 (1700110)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
11:43:45.0 (1705334)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:13
11:43:45.0 (1731546)|METHOD_ENTRY|[1]|01p9E000000OaMG|MyProductivity.MyProductivity()
11:43:45.0 (1741058)|STATEMENT_EXECUTE|[1]
11:43:45.0 (1749254)|STATEMENT_EXECUTE|[1]
11:43:45.0 (1785917)|HEAP_ALLOCATE|[50]|Bytes:5
11:43:45.0 (1808112)|HEAP_ALLOCATE|[56]|Bytes:5
11:43:45.0 (1815772)|HEAP_ALLOCATE|[64]|Bytes:7
11:43:45.0 (1841983)|STATEMENT_EXECUTE|[3]
11:43:45.0 (1875261)|HEAP_ALLOCATE|[3]|Bytes:85
11:43:45.0 (1884662)|SYSTEM_METHOD_ENTRY|[1]|UserInfo.UserInfo()
11:43:45.0 (1887820)|STATEMENT_EXECUTE|[1]
11:43:45.0 (1895350)|SYSTEM_METHOD_EXIT|[1]|UserInfo
11:43:45.0 (1909607)|METHOD_ENTRY|[3]||System.UserInfo.getUserId()
11:43:45.0 (2004681)|METHOD_EXIT|[3]||System.UserInfo.getUserId()
11:43:45.0 (2026128)|HEAP_ALLOCATE|[3]|Bytes:4
11:43:45.0 (2035578)|STATEMENT_EXECUTE|[36]
11:43:45.0 (2049599)|METHOD_EXIT|[1]|MyProductivity
11:43:45.0 (2073455)|STATEMENT_EXECUTE|[6]
11:43:45.0 (2076289)|STATEMENT_EXECUTE|[7]
11:43:45.0 (2077768)|STATEMENT_EXECUTE|[7]
11:43:45.0 (2079320)|STATEMENT_EXECUTE|[8]
11:43:45.0 (2191296)|HEAP_ALLOCATE|[8]|Bytes:20
11:43:45.0 (2210543)|CONSTRUCTOR_ENTRY|[8]|01p9E000000OaMG|<init>()
11:43:45.0 (2238186)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:6
11:43:45.0 (2256700)|STATEMENT_EXECUTE|[36]
11:43:45.0 (2258916)|STATEMENT_EXECUTE|[38]
11:43:45.0 (2260497)|STATEMENT_EXECUTE|[40]
11:43:45.0 (2262175)|STATEMENT_EXECUTE|[42]
11:43:45.0 (2263696)|STATEMENT_EXECUTE|[44]
11:43:45.0 (2268324)|CONSTRUCTOR_EXIT|[8]|01p9E000000OaMG|<init>()
11:43:45.0 (2274185)|STATEMENT_EXECUTE|[9]
11:43:45.0 (2282700)|METHOD_ENTRY|[9]|01p9E000000OaMG|MyProductivity.calculateMyCompletedTasks()
11:43:45.0 (2308284)|STATEMENT_EXECUTE|[20]
11:43:45.0 (2310532)|STATEMENT_EXECUTE|[21]
