40.0 APEX_CODE,FINER;APEX_PROFILING,ERROR;CALLOUT,ERROR;DB,ERROR;SYSTEM,ERROR;VALIDATION,ERROR;VISUALFORCE,ERROR;WAVE,NONE;WORKFLOW,ERROR
Execute Anonymous: List<String> market = FieldUtilityClass.getPickListValues(Campaign.getSObjectType(), 'Market__c').values();
Execute Anonymous: String salesOffices= FieldUtilityClass.getFieldDependencies('Campaign', 'Market__c', 'SalesOffice__c').get(market[1])[0];
Execute Anonymous: system.debug('salesOffices>>>>'+salesOffices);
16:05:14.26 (26925749)|USER_INFO|[EXTERNAL]|0050Y000001Zp5P|aneesh.bhat@ef.com.sprintqa|India Standard Time|GMT+05:30
16:05:14.26 (26949249)|EXECUTION_STARTED
16:05:14.26 (26952617)|CODE_UNIT_STARTED|[EXTERNAL]|execute_anonymous_apex
16:05:14.26 (27067518)|HEAP_ALLOCATE|[72]|Bytes:3
16:05:14.26 (27105149)|HEAP_ALLOCATE|[77]|Bytes:152
16:05:14.26 (27118625)|HEAP_ALLOCATE|[342]|Bytes:408
16:05:14.26 (27132958)|HEAP_ALLOCATE|[355]|Bytes:408
16:05:14.26 (27146497)|HEAP_ALLOCATE|[467]|Bytes:48
16:05:14.26 (27169637)|HEAP_ALLOCATE|[139]|Bytes:6
16:05:14.26 (27195363)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
16:05:14.26 (27356539)|STATEMENT_EXECUTE|[1]
16:05:14.26 (27359711)|STATEMENT_EXECUTE|[1]
16:05:14.26 (27525313)|HEAP_ALLOCATE|[1]|Bytes:9
16:05:14.26 (27578926)|HEAP_ALLOCATE|[50]|Bytes:5
16:05:14.26 (27603478)|HEAP_ALLOCATE|[56]|Bytes:5
16:05:14.26 (27610162)|HEAP_ALLOCATE|[64]|Bytes:7
16:05:14.26 (29535830)|HEAP_ALLOCATE|[1]|Bytes:15
16:05:14.26 (29545710)|HEAP_ALLOCATE|[1]|Bytes:12
16:05:14.26 (29548813)|HEAP_ALLOCATE|[1]|Bytes:27
16:05:14.26 (29568576)|METHOD_ENTRY|[13]|01p9E000000Hn8B|FieldUtilityClass.FieldUtilityClass()
16:05:14.26 (29575488)|STATEMENT_EXECUTE|[13]
16:05:14.26 (29580580)|STATEMENT_EXECUTE|[13]
16:05:14.26 (29593580)|STATEMENT_EXECUTE|[14]
16:05:14.26 (29606188)|METHOD_EXIT|[13]|FieldUtilityClass
16:05:14.26 (29633410)|METHOD_ENTRY|[1]|01p9E000000Hn8B|FieldUtilityClass.getPickListValues(Schema.SObjectType, String)
16:05:14.26 (29648221)|STATEMENT_EXECUTE|[38]
16:05:14.26 (29676159)|STATEMENT_EXECUTE|[39]
16:05:14.26 (29677754)|STATEMENT_EXECUTE|[43]
16:05:14.26 (30075542)|HEAP_ALLOCATE|[43]|Bytes:4
16:05:14.26 (30090373)|STATEMENT_EXECUTE|[44]
16:05:14.26 (31448141)|HEAP_ALLOCATE|[44]|Bytes:248
16:05:14.26 (31463268)|STATEMENT_EXECUTE|[45]
16:05:14.26 (31474209)|HEAP_ALLOCATE|[45]|Bytes:4
16:05:14.26 (31492265)|HEAP_ALLOCATE|[46]|Bytes:4
16:05:14.26 (31564380)|HEAP_ALLOCATE|[46]|Bytes:1188
16:05:14.26 (31589737)|HEAP_ALLOCATE|[46]|Bytes:244
16:05:14.26 (31646564)|HEAP_ALLOCATE|[46]|Bytes:5
16:05:14.26 (31662087)|STATEMENT_EXECUTE|[46]
16:05:14.26 (31663893)|STATEMENT_EXECUTE|[47]
16:05:14.26 (31705288)|STATEMENT_EXECUTE|[48]
16:05:14.26 (32333516)|HEAP_ALLOCATE|[48]|Bytes:8
16:05:14.26 (32359174)|HEAP_ALLOCATE|[49]|Bytes:2
16:05:14.26 (32374316)|STATEMENT_EXECUTE|[49]
16:05:14.26 (32386178)|HEAP_ALLOCATE|[46]|Bytes:5
16:05:14.26 (32397647)|STATEMENT_EXECUTE|[46]
16:05:14.26 (32399125)|STATEMENT_EXECUTE|[47]
16:05:14.26 (32409832)|STATEMENT_EXECUTE|[48]
16:05:14.26 (32633879)|HEAP_ALLOCATE|[48]|Bytes:8
16:05:14.26 (32649064)|HEAP_ALLOCATE|[49]|Bytes:9
16:05:14.26 (32660471)|STATEMENT_EXECUTE|[49]
16:05:14.26 (32671219)|HEAP_ALLOCATE|[46]|Bytes:5
16:05:14.26 (32680920)|STATEMENT_EXECUTE|[46]
16:05:14.26 (32682287)|STATEMENT_EXECUTE|[47]
16:05:14.26 (32692454)|STATEMENT_EXECUTE|[48]
16:05:14.26 (32828789)|HEAP_ALLOCATE|[48]|Bytes:8
16:05:14.26 (32843440)|HEAP_ALLOCATE|[49]|Bytes:4
16:05:14.26 (32854231)|STATEMENT_EXECUTE|[49]
16:05:14.26 (32863672)|HEAP_ALLOCATE|[46]|Bytes:5
16:05:14.26 (32872779)|STATEMENT_EXECUTE|[46]
16:05:14.26 (32874190)|STATEMENT_EXECUTE|[47]
16:05:14.26 (32908919)|STATEMENT_EXECUTE|[48]
16:05:14.26 (33961583)|HEAP_ALLOCATE|[48]|Bytes:8
16:05:14.26 (33980078)|HEAP_ALLOCATE|[49]|Bytes:8
16:05:14.26 (33993154)|STATEMENT_EXECUTE|[49]
16:05:14.26 (34005693)|HEAP_ALLOCATE|[46]|Bytes:5
16:05:14.26 (34017535)|STATEMENT_EXECUTE|[46]
16:05:14.26 (34019036)|STATEMENT_EXECUTE|[47]
16:05:14.26 (34030152)|STATEMENT_EXECUTE|[48]
16:05:14.26 (34159026)|HEAP_ALLOCATE|[48]|Bytes:8
16:05:14.26 (34173419)|HEAP_ALLOCATE|[49]|Bytes:4
16:05:14.26 (34183967)|STATEMENT_EXECUTE|[49]
16:05:14.26 (34194263)|HEAP_ALLOCATE|[46]|Bytes:5
16:05:14.26 (34204530)|STATEMENT_EXECUTE|[46]
16:05:14.26 (34206044)|STATEMENT_EXECUTE|[47]
16:05:14.26 (34215287)|STATEMENT_EXECUTE|[48]
16:05:14.26 (34338024)|HEAP_ALLOCATE|[48]|Bytes:8
16:05:14.26 (34352023)|HEAP_ALLOCATE|[49]|Bytes:12
16:05:14.26 (34362720)|STATEMENT_EXECUTE|[49]
16:05:14.26 (34372428)|HEAP_ALLOCATE|[46]|Bytes:5
16:05:14.26 (34381899)|STATEMENT_EXECUTE|[46]
16:05:14.26 (34383390)|STATEMENT_EXECUTE|[47]
16:05:14.26 (34392456)|STATEMENT_EXECUTE|[48]
16:05:14.26 (34536728)|HEAP_ALLOCATE|[48]|Bytes:8
16:05:14.26 (34551083)|HEAP_ALLOCATE|[49]|Bytes:6
16:05:14.26 (34561763)|STATEMENT_EXECUTE|[49]
16:05:14.26 (34571641)|HEAP_ALLOCATE|[46]|Bytes:5
16:05:14.26 (34581267)|STATEMENT_EXECUTE|[46]
16:05:14.26 (34582714)|STATEMENT_EXECUTE|[47]
16:05:14.26 (34592402)|STATEMENT_EXECUTE|[48]
16:05:14.26 (34707505)|HEAP_ALLOCATE|[48]|Bytes:8
16:05:14.26 (34720982)|HEAP_ALLOCATE|[49]|Bytes:9
16:05:14.26 (34730946)|STATEMENT_EXECUTE|[49]
16:05:14.26 (34740024)|HEAP_ALLOCATE|[46]|Bytes:5
16:05:14.26 (34748970)|STATEMENT_EXECUTE|[46]
16:05:14.26 (34750391)|STATEMENT_EXECUTE|[47]
16:05:14.26 (34758813)|STATEMENT_EXECUTE|[48]
16:05:14.26 (34872457)|HEAP_ALLOCATE|[48]|Bytes:8
16:05:14.26 (34891945)|HEAP_ALLOCATE|[49]|Bytes:7
16:05:14.26 (34906471)|STATEMENT_EXECUTE|[49]
16:05:14.26 (34916847)|HEAP_ALLOCATE|[46]|Bytes:5
16:05:14.26 (34926359)|STATEMENT_EXECUTE|[46]
16:05:14.26 (34927731)|STATEMENT_EXECUTE|[47]
16:05:14.26 (34936328)|STATEMENT_EXECUTE|[48]
16:05:14.26 (35050210)|HEAP_ALLOCATE|[48]|Bytes:8
16:05:14.26 (35064467)|HEAP_ALLOCATE|[49]|Bytes:15
16:05:14.26 (35074244)|STATEMENT_EXECUTE|[49]
16:05:14.26 (35084567)|HEAP_ALLOCATE|[46]|Bytes:5
16:05:14.26 (35098529)|STATEMENT_EXECUTE|[46]
16:05:14.26 (35100609)|STATEMENT_EXECUTE|[47]
16:05:14.26 (35114006)|STATEMENT_EXECUTE|[48]
16:05:14.26 (35243418)|HEAP_ALLOCATE|[48]|Bytes:8
16:05:14.26 (35257372)|HEAP_ALLOCATE|[49]|Bytes:15
16:05:14.26 (35267312)|STATEMENT_EXECUTE|[49]
16:05:14.26 (35276495)|HEAP_ALLOCATE|[46]|Bytes:5
16:05:14.26 (35285462)|STATEMENT_EXECUTE|[46]
16:05:14.26 (35286929)|STATEMENT_EXECUTE|[47]
16:05:14.26 (35295714)|STATEMENT_EXECUTE|[48]
16:05:14.26 (35401767)|HEAP_ALLOCATE|[48]|Bytes:8
16:05:14.26 (35415043)|HEAP_ALLOCATE|[49]|Bytes:12
16:05:14.26 (35424734)|STATEMENT_EXECUTE|[49]
16:05:14.26 (35433344)|HEAP_ALLOCATE|[46]|Bytes:5
16:05:14.26 (35441872)|STATEMENT_EXECUTE|[46]
16:05:14.26 (35443227)|STATEMENT_EXECUTE|[47]
16:05:14.26 (35451640)|STATEMENT_EXECUTE|[48]
