41.0 APEX_CODE,FINER;APEX_PROFILING,ERROR;CALLOUT,ERROR;DB,ERROR;SYSTEM,ERROR;VALIDATION,ERROR;VISUALFORCE,ERROR;WAVE,NONE;WORKFLOW,ERROR
11:43:47.0 (54198)|USER_INFO|[EXTERNAL]|0059E000002qaT2|arkadiusz.celej@ef.com.sprintqa|Central European Time|GMT+01:00
11:43:47.0 (85572)|EXECUTION_STARTED
11:43:47.0 (89215)|CODE_UNIT_STARTED|[EXTERNAL]|Aura
11:43:47.0 (1120363)|CODE_UNIT_STARTED|[EXTERNAL]|01p9E000000OaMG|MyProductivity.getMyStatistics
11:43:47.0 (1240512)|HEAP_ALLOCATE|[72]|Bytes:3
11:43:47.0 (1273164)|HEAP_ALLOCATE|[77]|Bytes:152
11:43:47.0 (1288916)|HEAP_ALLOCATE|[342]|Bytes:408
11:43:47.0 (1304416)|HEAP_ALLOCATE|[355]|Bytes:408
11:43:47.0 (1317761)|HEAP_ALLOCATE|[467]|Bytes:48
11:43:47.0 (1341951)|HEAP_ALLOCATE|[139]|Bytes:6
11:43:47.0 (1398302)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
11:43:47.0 (1403275)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:13
11:43:47.0 (1412980)|METHOD_ENTRY|[1]|01p9E000000OaMG|MyProductivity.MyProductivity()
11:43:47.0 (1418518)|STATEMENT_EXECUTE|[1]
11:43:47.0 (1422993)|STATEMENT_EXECUTE|[1]
11:43:47.0 (1452919)|HEAP_ALLOCATE|[50]|Bytes:5
11:43:47.0 (1470330)|HEAP_ALLOCATE|[56]|Bytes:5
11:43:47.0 (1476964)|HEAP_ALLOCATE|[64]|Bytes:7
11:43:47.0 (1500241)|STATEMENT_EXECUTE|[3]
11:43:47.0 (1531169)|HEAP_ALLOCATE|[3]|Bytes:85
11:43:47.0 (1539910)|SYSTEM_METHOD_ENTRY|[1]|UserInfo.UserInfo()
11:43:47.0 (1543323)|STATEMENT_EXECUTE|[1]
11:43:47.0 (1548534)|SYSTEM_METHOD_EXIT|[1]|UserInfo
11:43:47.0 (1562163)|METHOD_ENTRY|[3]||System.UserInfo.getUserId()
11:43:47.0 (1615734)|METHOD_EXIT|[3]||System.UserInfo.getUserId()
11:43:47.0 (1630834)|HEAP_ALLOCATE|[3]|Bytes:4
11:43:47.0 (1636490)|STATEMENT_EXECUTE|[36]
11:43:47.0 (1646131)|METHOD_EXIT|[1]|MyProductivity
11:43:47.0 (1664202)|STATEMENT_EXECUTE|[6]
11:43:47.0 (1665813)|STATEMENT_EXECUTE|[7]
11:43:47.0 (1666854)|STATEMENT_EXECUTE|[7]
11:43:47.0 (1667883)|STATEMENT_EXECUTE|[8]
11:43:47.0 (1734050)|HEAP_ALLOCATE|[8]|Bytes:20
11:43:47.0 (1747175)|CONSTRUCTOR_ENTRY|[8]|01p9E000000OaMG|<init>()
11:43:47.0 (1767265)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:6
11:43:47.0 (1779987)|STATEMENT_EXECUTE|[36]
11:43:47.0 (1781513)|STATEMENT_EXECUTE|[38]
11:43:47.0 (1782538)|STATEMENT_EXECUTE|[40]
11:43:47.0 (1783659)|STATEMENT_EXECUTE|[42]
11:43:47.0 (1784720)|STATEMENT_EXECUTE|[44]
11:43:47.0 (1787851)|CONSTRUCTOR_EXIT|[8]|01p9E000000OaMG|<init>()
11:43:47.0 (1791919)|STATEMENT_EXECUTE|[9]
11:43:47.0 (1798642)|METHOD_ENTRY|[9]|01p9E000000OaMG|MyProductivity.calculateMyCompletedTasks()
11:43:47.0 (1817315)|STATEMENT_EXECUTE|[20]
11:43:47.0 (1818840)|STATEMENT_EXECUTE|[21]
11:43:47.0 (1943275)|HEAP_ALLOCATE|[21]|Bytes:36
