41.0 APEX_CODE,FINER;APEX_PROFILING,ERROR;CALLOUT,ERROR;DB,ERROR;SYSTEM,ERROR;VALIDATION,ERROR;VISUALFORCE,ERROR;WAVE,NONE;WORKFLOW,ERROR
11:43:38.0 (90176)|USER_INFO|[EXTERNAL]|0059E000002qaT2|arkadiusz.celej@ef.com.sprintqa|Central European Time|GMT+01:00
11:43:38.0 (141981)|EXECUTION_STARTED
11:43:38.0 (148356)|CODE_UNIT_STARTED|[EXTERNAL]|Aura
11:43:38.0 (1242663)|CODE_UNIT_STARTED|[EXTERNAL]|01p9E000000OaMG|MyProductivity.getMyStatistics
11:43:38.0 (1374513)|HEAP_ALLOCATE|[72]|Bytes:3
11:43:38.0 (1419247)|HEAP_ALLOCATE|[77]|Bytes:152
11:43:38.0 (1442427)|HEAP_ALLOCATE|[342]|Bytes:408
11:43:38.0 (1468361)|HEAP_ALLOCATE|[355]|Bytes:408
11:43:38.0 (1494534)|HEAP_ALLOCATE|[467]|Bytes:48
11:43:38.0 (1532775)|HEAP_ALLOCATE|[139]|Bytes:6
11:43:38.0 (1603063)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
11:43:38.0 (1612048)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:13
11:43:38.0 (1626829)|METHOD_ENTRY|[1]|01p9E000000OaMG|MyProductivity.MyProductivity()
11:43:38.0 (1636766)|STATEMENT_EXECUTE|[1]
11:43:38.0 (1644199)|STATEMENT_EXECUTE|[1]
11:43:38.0 (1682896)|HEAP_ALLOCATE|[50]|Bytes:5
11:43:38.0 (1708969)|HEAP_ALLOCATE|[56]|Bytes:5
11:43:38.0 (1722639)|HEAP_ALLOCATE|[64]|Bytes:7
11:43:38.0 (1758778)|STATEMENT_EXECUTE|[3]
11:43:38.0 (1804089)|HEAP_ALLOCATE|[3]|Bytes:85
11:43:38.0 (1819372)|SYSTEM_METHOD_ENTRY|[1]|UserInfo.UserInfo()
11:43:38.0 (1824297)|STATEMENT_EXECUTE|[1]
11:43:38.0 (1834773)|SYSTEM_METHOD_EXIT|[1]|UserInfo
11:43:38.0 (1854559)|METHOD_ENTRY|[3]||System.UserInfo.getUserId()
11:43:38.0 (1938035)|METHOD_EXIT|[3]||System.UserInfo.getUserId()
11:43:38.0 (1962430)|HEAP_ALLOCATE|[3]|Bytes:4
11:43:38.0 (1973166)|STATEMENT_EXECUTE|[36]
11:43:38.0 (1988107)|METHOD_EXIT|[1]|MyProductivity
11:43:38.0 (2020951)|STATEMENT_EXECUTE|[6]
11:43:38.0 (2025296)|STATEMENT_EXECUTE|[7]
11:43:38.0 (2026864)|STATEMENT_EXECUTE|[7]
11:43:38.0 (2028393)|STATEMENT_EXECUTE|[8]
11:43:38.0 (2144806)|HEAP_ALLOCATE|[8]|Bytes:20
11:43:38.0 (2166811)|CONSTRUCTOR_ENTRY|[8]|01p9E000000OaMG|<init>()
11:43:38.0 (2199691)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:6
11:43:38.0 (2222764)|STATEMENT_EXECUTE|[36]
11:43:38.0 (2225343)|STATEMENT_EXECUTE|[38]
11:43:38.0 (2226988)|STATEMENT_EXECUTE|[40]
11:43:38.0 (2228768)|STATEMENT_EXECUTE|[42]
11:43:38.0 (2230319)|STATEMENT_EXECUTE|[44]
11:43:38.0 (2236530)|CONSTRUCTOR_EXIT|[8]|01p9E000000OaMG|<init>()
11:43:38.0 (2245229)|STATEMENT_EXECUTE|[9]
11:43:38.0 (2257015)|METHOD_ENTRY|[9]|01p9E000000OaMG|MyProductivity.calculateMyCompletedTasks()
11:43:38.0 (2292641)|STATEMENT_EXECUTE|[20]
11:43:38.0 (2295394)|STATEMENT_EXECUTE|[21]
11:43:38.0 (2478124)|HEAP_ALLOCATE|[21]|Bytes:36
11:43:38.0 (2493523)|METHOD_ENTRY|[13]|01p9E000000B0Gj|TasksSelector.TasksSelector()
11:43:38.0 (2500817)|STATEMENT_EXECUTE|[13]
11:43:38.0 (2505286)|STATEMENT_EXECUTE|[13]
11:43:38.0 (2510383)|METHOD_EXIT|[13]|TasksSelector
11:43:38.0 (2526173)|METHOD_ENTRY|[21]|01p9E000000B0Gj|TasksSelector.getTasksClosedTodayByUser(Id)
11:43:38.0 (2549789)|STATEMENT_EXECUTE|[103]
11:43:38.0 (2552542)|STATEMENT_EXECUTE|[104]
11:43:38.0 (2557226)|HEAP_ALLOCATE|[104]|Bytes:95
11:43:38.0 (2581168)|HEAP_ALLOCATE|[104]|Bytes:4
11:43:38.0 (2598987)|HEAP_ALLOCATE|[104]|Bytes:7
11:43:38.0 (7755927)|HEAP_ALLOCATE|[104]|Bytes:4
11:43:38.0 (7777752)|HEAP_ALLOCATE|[104]|Bytes:0
11:43:38.0 (7900552)|HEAP_ALLOCATE|[104]|Bytes:4
11:43:38.0 (7923010)|METHOD_EXIT|[21]|01p9E000000B0Gj|TasksSelector.getTasksClosedTodayByUser(Id)
11:43:38.0 (7988371)|METHOD_EXIT|[9]|01p9E000000OaMG|MyProductivity.calculateMyCompletedTasks()
