41.0 APEX_CODE,FINER;APEX_PROFILING,ERROR;CALLOUT,ERROR;DB,ERROR;SYSTEM,ERROR;VALIDATION,ERROR;VISUALFORCE,ERROR;WAVE,NONE;WORKFLOW,ERROR
11:41:37.0 (56656)|USER_INFO|[EXTERNAL]|0059E000002qaT2|arkadiusz.celej@ef.com.sprintqa|Central European Time|GMT+01:00
11:41:37.0 (88220)|EXECUTION_STARTED
11:41:37.0 (91707)|CODE_UNIT_STARTED|[EXTERNAL]|Aura
11:41:37.0 (1219960)|CODE_UNIT_STARTED|[EXTERNAL]|01p9E000000OaMG|MyProductivity.getMyStatistics
11:41:37.0 (1381906)|HEAP_ALLOCATE|[72]|Bytes:3
11:41:37.0 (1410863)|HEAP_ALLOCATE|[77]|Bytes:152
11:41:37.0 (1427669)|HEAP_ALLOCATE|[342]|Bytes:408
11:41:37.0 (1442744)|HEAP_ALLOCATE|[355]|Bytes:408
11:41:37.0 (1455751)|HEAP_ALLOCATE|[467]|Bytes:48
11:41:37.0 (1491108)|HEAP_ALLOCATE|[139]|Bytes:6
11:41:37.0 (1560580)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
11:41:37.0 (1566326)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:13
11:41:37.0 (1574496)|METHOD_ENTRY|[1]|01p9E000000OaMG|MyProductivity.MyProductivity()
11:41:37.0 (1579603)|STATEMENT_EXECUTE|[1]
11:41:37.0 (1584016)|STATEMENT_EXECUTE|[1]
11:41:37.0 (1610297)|HEAP_ALLOCATE|[50]|Bytes:5
11:41:37.0 (1655119)|HEAP_ALLOCATE|[56]|Bytes:5
11:41:37.0 (1665390)|HEAP_ALLOCATE|[64]|Bytes:7
11:41:37.0 (1691898)|STATEMENT_EXECUTE|[3]
11:41:37.0 (1722698)|HEAP_ALLOCATE|[3]|Bytes:85
11:41:37.0 (1731545)|SYSTEM_METHOD_ENTRY|[1]|UserInfo.UserInfo()
11:41:37.0 (1734627)|STATEMENT_EXECUTE|[1]
11:41:37.0 (1739802)|SYSTEM_METHOD_EXIT|[1]|UserInfo
