41.0 APEX_CODE,FINER;APEX_PROFILING,ERROR;CALLOUT,ERROR;DB,ERROR;SYSTEM,ERROR;VALIDATION,ERROR;VISUALFORCE,ERROR;WAVE,NONE;WORKFLOW,ERROR
11:40:25.0 (61192)|USER_INFO|[EXTERNAL]|0059E000002qaT2|arkadiusz.celej@ef.com.sprintqa|Central European Time|GMT+01:00
11:40:25.0 (92086)|EXECUTION_STARTED
11:40:25.0 (96240)|CODE_UNIT_STARTED|[EXTERNAL]|Aura
11:40:25.0 (1530434)|CODE_UNIT_STARTED|[EXTERNAL]|01p9E000000OaMG|MyProductivity.getMyStatistics
11:40:25.0 (1673527)|HEAP_ALLOCATE|[72]|Bytes:3
11:40:25.0 (1716260)|HEAP_ALLOCATE|[77]|Bytes:152
11:40:25.0 (1735689)|HEAP_ALLOCATE|[342]|Bytes:408
11:40:25.0 (1761408)|HEAP_ALLOCATE|[355]|Bytes:408
11:40:25.0 (1780363)|HEAP_ALLOCATE|[467]|Bytes:48
11:40:25.0 (1808732)|HEAP_ALLOCATE|[139]|Bytes:6
11:40:25.0 (1880866)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
11:40:25.0 (1885997)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:13
11:40:25.0 (1896785)|METHOD_ENTRY|[1]|01p9E000000OaMG|MyProductivity.MyProductivity()
11:40:25.0 (1902863)|STATEMENT_EXECUTE|[1]
11:40:25.0 (1909938)|STATEMENT_EXECUTE|[1]
11:40:25.0 (1949662)|HEAP_ALLOCATE|[50]|Bytes:5
11:40:25.0 (1978188)|HEAP_ALLOCATE|[56]|Bytes:5
11:40:25.0 (1986176)|HEAP_ALLOCATE|[64]|Bytes:7
11:40:25.0 (2014645)|STATEMENT_EXECUTE|[3]
11:40:25.0 (2046595)|HEAP_ALLOCATE|[3]|Bytes:85
11:40:25.0 (2055808)|SYSTEM_METHOD_ENTRY|[1]|UserInfo.UserInfo()
11:40:25.0 (2058792)|STATEMENT_EXECUTE|[1]
11:40:25.0 (2065243)|SYSTEM_METHOD_EXIT|[1]|UserInfo
11:40:25.0 (2080076)|METHOD_ENTRY|[3]||System.UserInfo.getUserId()
11:40:25.0 (2156922)|METHOD_EXIT|[3]||System.UserInfo.getUserId()
11:40:25.0 (2183460)|HEAP_ALLOCATE|[3]|Bytes:4
11:40:25.0 (2194014)|STATEMENT_EXECUTE|[36]
11:40:25.0 (2208856)|METHOD_EXIT|[1]|MyProductivity
11:40:25.0 (2240517)|STATEMENT_EXECUTE|[6]
11:40:25.0 (2247959)|STATEMENT_EXECUTE|[7]
11:40:25.0 (2249619)|STATEMENT_EXECUTE|[7]
11:40:25.0 (2251510)|STATEMENT_EXECUTE|[8]
11:40:25.0 (2335539)|HEAP_ALLOCATE|[8]|Bytes:20
11:40:25.0 (2350429)|CONSTRUCTOR_ENTRY|[8]|01p9E000000OaMG|<init>()
11:40:25.0 (2373391)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:6
11:40:25.0 (2394364)|STATEMENT_EXECUTE|[36]
11:40:25.0 (2396758)|STATEMENT_EXECUTE|[38]
11:40:25.0 (2398344)|STATEMENT_EXECUTE|[40]
11:40:25.0 (2399855)|STATEMENT_EXECUTE|[42]
11:40:25.0 (2401202)|STATEMENT_EXECUTE|[44]
11:40:25.0 (2406394)|CONSTRUCTOR_EXIT|[8]|01p9E000000OaMG|<init>()
