41.0 APEX_CODE,FINER;APEX_PROFILING,ERROR;CALLOUT,ERROR;DB,ERROR;SYSTEM,ERROR;VALIDATION,ERROR;VISUALFORCE,ERROR;WAVE,NONE;WORKFLOW,ERROR
11:43:34.0 (57496)|USER_INFO|[EXTERNAL]|0059E000002qaT2|arkadiusz.celej@ef.com.sprintqa|Central European Time|GMT+01:00
11:43:34.0 (89723)|EXECUTION_STARTED
11:43:34.0 (93863)|CODE_UNIT_STARTED|[EXTERNAL]|Aura
11:43:34.0 (1065798)|CODE_UNIT_STARTED|[EXTERNAL]|01p9E000000OaMG|MyProductivity.getMyStatistics
11:43:34.0 (1187113)|HEAP_ALLOCATE|[72]|Bytes:3
11:43:34.0 (1230398)|HEAP_ALLOCATE|[77]|Bytes:152
11:43:34.0 (1245147)|HEAP_ALLOCATE|[342]|Bytes:408
11:43:34.0 (1260085)|HEAP_ALLOCATE|[355]|Bytes:408
11:43:34.0 (1273696)|HEAP_ALLOCATE|[467]|Bytes:48
11:43:34.0 (1298735)|HEAP_ALLOCATE|[139]|Bytes:6
11:43:34.0 (1363189)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
11:43:34.0 (1368427)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:13
11:43:34.0 (1378258)|METHOD_ENTRY|[1]|01p9E000000OaMG|MyProductivity.MyProductivity()
11:43:34.0 (1383747)|STATEMENT_EXECUTE|[1]
11:43:34.0 (1388307)|STATEMENT_EXECUTE|[1]
11:43:34.0 (1417473)|HEAP_ALLOCATE|[50]|Bytes:5
11:43:34.0 (1438995)|HEAP_ALLOCATE|[56]|Bytes:5
11:43:34.0 (1446066)|HEAP_ALLOCATE|[64]|Bytes:7
11:43:34.0 (1472324)|STATEMENT_EXECUTE|[3]
11:43:34.0 (1501767)|HEAP_ALLOCATE|[3]|Bytes:85
11:43:34.0 (1510011)|SYSTEM_METHOD_ENTRY|[1]|UserInfo.UserInfo()
11:43:34.0 (1513288)|STATEMENT_EXECUTE|[1]
11:43:34.0 (1519500)|SYSTEM_METHOD_EXIT|[1]|UserInfo
11:43:34.0 (1533791)|METHOD_ENTRY|[3]||System.UserInfo.getUserId()
11:43:34.0 (1590152)|METHOD_EXIT|[3]||System.UserInfo.getUserId()
11:43:34.0 (1607825)|HEAP_ALLOCATE|[3]|Bytes:4
11:43:34.0 (1613169)|STATEMENT_EXECUTE|[36]
11:43:34.0 (1623303)|METHOD_EXIT|[1]|MyProductivity
11:43:34.0 (1642044)|STATEMENT_EXECUTE|[6]
11:43:34.0 (1643895)|STATEMENT_EXECUTE|[7]
11:43:34.0 (1644932)|STATEMENT_EXECUTE|[7]
11:43:34.0 (1645993)|STATEMENT_EXECUTE|[8]
11:43:34.0 (1718833)|HEAP_ALLOCATE|[8]|Bytes:20
11:43:34.0 (1736953)|CONSTRUCTOR_ENTRY|[8]|01p9E000000OaMG|<init>()
11:43:34.0 (1757813)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:6
11:43:34.0 (1770930)|STATEMENT_EXECUTE|[36]
11:43:34.0 (1772460)|STATEMENT_EXECUTE|[38]
11:43:34.0 (1773563)|STATEMENT_EXECUTE|[40]
11:43:34.0 (1774676)|STATEMENT_EXECUTE|[42]
11:43:34.0 (1775724)|STATEMENT_EXECUTE|[44]
11:43:34.0 (1778937)|CONSTRUCTOR_EXIT|[8]|01p9E000000OaMG|<init>()
11:43:34.0 (1783120)|STATEMENT_EXECUTE|[9]
11:43:34.0 (1789459)|METHOD_ENTRY|[9]|01p9E000000OaMG|MyProductivity.calculateMyCompletedTasks()
11:43:34.0 (1808107)|STATEMENT_EXECUTE|[20]
11:43:34.0 (1809664)|STATEMENT_EXECUTE|[21]
11:43:34.0 (1922131)|HEAP_ALLOCATE|[21]|Bytes:36
11:43:34.0 (1931053)|METHOD_ENTRY|[13]|01p9E000000B0Gj|TasksSelector.TasksSelector()
11:43:34.0 (1935110)|STATEMENT_EXECUTE|[13]
11:43:34.0 (1937524)|STATEMENT_EXECUTE|[13]
11:43:34.0 (1940045)|METHOD_EXIT|[13]|TasksSelector
11:43:34.0 (1949476)|METHOD_ENTRY|[21]|01p9E000000B0Gj|TasksSelector.getTasksClosedTodayByUser(Id)
11:43:34.0 (1962030)|STATEMENT_EXECUTE|[103]
11:43:34.0 (1963485)|STATEMENT_EXECUTE|[104]
11:43:34.0 (1965677)|HEAP_ALLOCATE|[104]|Bytes:95
11:43:34.0 (1987474)|HEAP_ALLOCATE|[104]|Bytes:4
11:43:34.0 (1999125)|HEAP_ALLOCATE|[104]|Bytes:7
11:43:34.0 (8192770)|HEAP_ALLOCATE|[104]|Bytes:4
11:43:34.0 (8207650)|HEAP_ALLOCATE|[104]|Bytes:0
