41.0 APEX_CODE,FINER;APEX_PROFILING,ERROR;CALLOUT,ERROR;DB,ERROR;SYSTEM,ERROR;VALIDATION,ERROR;VISUALFORCE,ERROR;WAVE,NONE;WORKFLOW,ERROR
11:41:31.0 (52509)|USER_INFO|[EXTERNAL]|0059E000002qaT2|arkadiusz.celej@ef.com.sprintqa|Central European Time|GMT+01:00
11:41:31.0 (86547)|EXECUTION_STARTED
11:41:31.0 (90028)|CODE_UNIT_STARTED|[EXTERNAL]|Aura
11:41:31.0 (1086245)|CODE_UNIT_STARTED|[EXTERNAL]|01p9E000000OaMG|MyProductivity.getMyStatistics
11:41:31.0 (1168179)|HEAP_ALLOCATE|[72]|Bytes:3
11:41:31.0 (1200447)|HEAP_ALLOCATE|[77]|Bytes:152
11:41:31.0 (1222623)|HEAP_ALLOCATE|[342]|Bytes:408
11:41:31.0 (1238150)|HEAP_ALLOCATE|[355]|Bytes:408
11:41:31.0 (1251325)|HEAP_ALLOCATE|[467]|Bytes:48
11:41:31.0 (1276947)|HEAP_ALLOCATE|[139]|Bytes:6
11:41:31.0 (1323304)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
11:41:31.0 (1328446)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:13
11:41:31.0 (1342586)|METHOD_ENTRY|[1]|01p9E000000OaMG|MyProductivity.MyProductivity()
11:41:31.0 (1350889)|STATEMENT_EXECUTE|[1]
11:41:31.0 (1356903)|STATEMENT_EXECUTE|[1]
11:41:31.0 (1383037)|HEAP_ALLOCATE|[50]|Bytes:5
11:41:31.0 (1399963)|HEAP_ALLOCATE|[56]|Bytes:5
11:41:31.0 (1409200)|HEAP_ALLOCATE|[64]|Bytes:7
11:41:31.0 (1433488)|STATEMENT_EXECUTE|[3]
11:41:31.0 (1464974)|HEAP_ALLOCATE|[3]|Bytes:85
11:41:31.0 (1474275)|SYSTEM_METHOD_ENTRY|[1]|UserInfo.UserInfo()
11:41:31.0 (1477341)|STATEMENT_EXECUTE|[1]
11:41:31.0 (1483534)|SYSTEM_METHOD_EXIT|[1]|UserInfo
11:41:31.0 (1497139)|METHOD_ENTRY|[3]||System.UserInfo.getUserId()
11:41:31.0 (1548056)|METHOD_EXIT|[3]||System.UserInfo.getUserId()
11:41:31.0 (1562446)|HEAP_ALLOCATE|[3]|Bytes:4
11:41:31.0 (1568187)|STATEMENT_EXECUTE|[36]
11:41:31.0 (1577097)|METHOD_EXIT|[1]|MyProductivity
11:41:31.0 (1593887)|STATEMENT_EXECUTE|[6]
11:41:31.0 (1598737)|STATEMENT_EXECUTE|[7]
11:41:31.0 (1599807)|STATEMENT_EXECUTE|[7]
11:41:31.0 (1600878)|STATEMENT_EXECUTE|[8]
11:41:31.0 (1662408)|HEAP_ALLOCATE|[8]|Bytes:20
11:41:31.0 (1675791)|CONSTRUCTOR_ENTRY|[8]|01p9E000000OaMG|<init>()
11:41:31.0 (1695751)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:6
11:41:31.0 (1709013)|STATEMENT_EXECUTE|[36]
11:41:31.0 (1710504)|STATEMENT_EXECUTE|[38]
11:41:31.0 (1711573)|STATEMENT_EXECUTE|[40]
11:41:31.0 (1712565)|STATEMENT_EXECUTE|[42]
11:41:31.0 (1713494)|STATEMENT_EXECUTE|[44]
11:41:31.0 (1716753)|CONSTRUCTOR_EXIT|[8]|01p9E000000OaMG|<init>()
11:41:31.0 (1721454)|STATEMENT_EXECUTE|[9]
11:41:31.0 (1727703)|METHOD_ENTRY|[9]|01p9E000000OaMG|MyProductivity.calculateMyCompletedTasks()
11:41:31.0 (1746586)|STATEMENT_EXECUTE|[20]
