41.0 APEX_CODE,FINER;APEX_PROFILING,ERROR;CALLOUT,ERROR;DB,ERROR;SYSTEM,ERROR;VALIDATION,ERROR;VISUALFORCE,ERROR;WAVE,NONE;WORKFLOW,ERROR
11:42:38.0 (70722)|USER_INFO|[EXTERNAL]|0059E000002qaT2|arkadiusz.celej@ef.com.sprintqa|Central European Time|GMT+01:00
11:42:38.0 (109537)|EXECUTION_STARTED
11:42:38.0 (113683)|CODE_UNIT_STARTED|[EXTERNAL]|Aura
11:42:38.0 (1588377)|CODE_UNIT_STARTED|[EXTERNAL]|01p9E000000OaMG|MyProductivity.getMyStatistics
11:42:38.0 (1721494)|HEAP_ALLOCATE|[72]|Bytes:3
11:42:38.0 (1764800)|HEAP_ALLOCATE|[77]|Bytes:152
11:42:38.0 (1780033)|HEAP_ALLOCATE|[342]|Bytes:408
11:42:38.0 (1798230)|HEAP_ALLOCATE|[355]|Bytes:408
11:42:38.0 (1811547)|HEAP_ALLOCATE|[467]|Bytes:48
11:42:38.0 (1837999)|HEAP_ALLOCATE|[139]|Bytes:6
11:42:38.0 (1910318)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
11:42:38.0 (1915519)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:13
11:42:38.0 (1927061)|METHOD_ENTRY|[1]|01p9E000000OaMG|MyProductivity.MyProductivity()
11:42:38.0 (1932615)|STATEMENT_EXECUTE|[1]
11:42:38.0 (1938006)|STATEMENT_EXECUTE|[1]
11:42:38.0 (1970499)|HEAP_ALLOCATE|[50]|Bytes:5
11:42:38.0 (1993666)|HEAP_ALLOCATE|[56]|Bytes:5
11:42:38.0 (2002444)|HEAP_ALLOCATE|[64]|Bytes:7
11:42:38.0 (2029586)|STATEMENT_EXECUTE|[3]
11:42:38.0 (2059168)|HEAP_ALLOCATE|[3]|Bytes:85
11:42:38.0 (2067979)|SYSTEM_METHOD_ENTRY|[1]|UserInfo.UserInfo()
11:42:38.0 (2071094)|STATEMENT_EXECUTE|[1]
11:42:38.0 (2077585)|SYSTEM_METHOD_EXIT|[1]|UserInfo
11:42:38.0 (2091678)|METHOD_ENTRY|[3]||System.UserInfo.getUserId()
11:42:38.0 (2160443)|METHOD_EXIT|[3]||System.UserInfo.getUserId()
11:42:38.0 (2180128)|HEAP_ALLOCATE|[3]|Bytes:4
11:42:38.0 (2186518)|STATEMENT_EXECUTE|[36]
11:42:38.0 (2197087)|METHOD_EXIT|[1]|MyProductivity
11:42:38.0 (2215920)|STATEMENT_EXECUTE|[6]
11:42:38.0 (2217825)|STATEMENT_EXECUTE|[7]
11:42:38.0 (2218844)|STATEMENT_EXECUTE|[7]
11:42:38.0 (2219908)|STATEMENT_EXECUTE|[8]
11:42:38.0 (2302327)|HEAP_ALLOCATE|[8]|Bytes:20
11:42:38.0 (2316625)|CONSTRUCTOR_ENTRY|[8]|01p9E000000OaMG|<init>()
11:42:38.0 (2338564)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:6
11:42:38.0 (2352617)|STATEMENT_EXECUTE|[36]
11:42:38.0 (2354154)|STATEMENT_EXECUTE|[38]
11:42:38.0 (2355227)|STATEMENT_EXECUTE|[40]
11:42:38.0 (2356344)|STATEMENT_EXECUTE|[42]
11:42:38.0 (2363593)|STATEMENT_EXECUTE|[44]
11:42:38.0 (2367214)|CONSTRUCTOR_EXIT|[8]|01p9E000000OaMG|<init>()
11:42:38.0 (2371711)|STATEMENT_EXECUTE|[9]
11:42:38.0 (2379252)|METHOD_ENTRY|[9]|01p9E000000OaMG|MyProductivity.calculateMyCompletedTasks()
11:42:38.0 (2399785)|STATEMENT_EXECUTE|[20]
11:42:38.0 (2401456)|STATEMENT_EXECUTE|[21]
11:42:38.0 (2530103)|HEAP_ALLOCATE|[21]|Bytes:36
11:42:38.0 (2539440)|METHOD_ENTRY|[13]|01p9E000000B0Gj|TasksSelector.TasksSelector()
11:42:38.0 (2543702)|STATEMENT_EXECUTE|[13]
11:42:38.0 (2546261)|STATEMENT_EXECUTE|[13]
11:42:38.0 (2549353)|METHOD_EXIT|[13]|TasksSelector
