41.0 APEX_CODE,FINER;APEX_PROFILING,ERROR;CALLOUT,ERROR;DB,ERROR;SYSTEM,ERROR;VALIDATION,ERROR;VISUALFORCE,ERROR;WAVE,NONE;WORKFLOW,ERROR
11:42:32.0 (81352)|USER_INFO|[EXTERNAL]|0059E000002qaT2|arkadiusz.celej@ef.com.sprintqa|Central European Time|GMT+01:00
11:42:32.0 (130159)|EXECUTION_STARTED
11:42:32.0 (135744)|CODE_UNIT_STARTED|[EXTERNAL]|Aura
11:42:32.0 (1380910)|CODE_UNIT_STARTED|[EXTERNAL]|01p9E000000OaMG|MyProductivity.getMyStatistics
11:42:32.0 (1540343)|HEAP_ALLOCATE|[72]|Bytes:3
11:42:32.0 (1593141)|HEAP_ALLOCATE|[77]|Bytes:152
11:42:32.0 (1614804)|HEAP_ALLOCATE|[342]|Bytes:408
11:42:32.0 (1645727)|HEAP_ALLOCATE|[355]|Bytes:408
11:42:32.0 (1670569)|HEAP_ALLOCATE|[467]|Bytes:48
11:42:32.0 (1705233)|HEAP_ALLOCATE|[139]|Bytes:6
11:42:32.0 (1790887)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
11:42:32.0 (1798935)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:13
11:42:32.0 (1813348)|METHOD_ENTRY|[1]|01p9E000000OaMG|MyProductivity.MyProductivity()
11:42:32.0 (1822215)|STATEMENT_EXECUTE|[1]
11:42:32.0 (1828932)|STATEMENT_EXECUTE|[1]
11:42:32.0 (1869280)|HEAP_ALLOCATE|[50]|Bytes:5
11:42:32.0 (1897729)|HEAP_ALLOCATE|[56]|Bytes:5
11:42:32.0 (1908404)|HEAP_ALLOCATE|[64]|Bytes:7
11:42:32.0 (1943062)|STATEMENT_EXECUTE|[3]
11:42:32.0 (1979570)|HEAP_ALLOCATE|[3]|Bytes:85
11:42:32.0 (1991071)|SYSTEM_METHOD_ENTRY|[1]|UserInfo.UserInfo()
11:42:32.0 (1995632)|STATEMENT_EXECUTE|[1]
11:42:32.0 (2004518)|SYSTEM_METHOD_EXIT|[1]|UserInfo
11:42:32.0 (2023213)|METHOD_ENTRY|[3]||System.UserInfo.getUserId()
11:42:32.0 (2102977)|METHOD_EXIT|[3]||System.UserInfo.getUserId()
11:42:32.0 (2127114)|HEAP_ALLOCATE|[3]|Bytes:4
11:42:32.0 (2135458)|STATEMENT_EXECUTE|[36]
11:42:32.0 (2148264)|METHOD_EXIT|[1]|MyProductivity
11:42:32.0 (2172593)|STATEMENT_EXECUTE|[6]
11:42:32.0 (2175424)|STATEMENT_EXECUTE|[7]
11:42:32.0 (2177126)|STATEMENT_EXECUTE|[7]
11:42:32.0 (2178952)|STATEMENT_EXECUTE|[8]
11:42:32.0 (2274753)|HEAP_ALLOCATE|[8]|Bytes:20
11:42:32.0 (2292650)|CONSTRUCTOR_ENTRY|[8]|01p9E000000OaMG|<init>()
11:42:32.0 (2321130)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:6
11:42:32.0 (2341565)|STATEMENT_EXECUTE|[36]
11:42:32.0 (2343949)|STATEMENT_EXECUTE|[38]
11:42:32.0 (2345569)|STATEMENT_EXECUTE|[40]
11:42:32.0 (2347166)|STATEMENT_EXECUTE|[42]
11:42:32.0 (2348597)|STATEMENT_EXECUTE|[44]
11:42:32.0 (2354518)|CONSTRUCTOR_EXIT|[8]|01p9E000000OaMG|<init>()
11:42:32.0 (2362185)|STATEMENT_EXECUTE|[9]
11:42:32.0 (2371857)|METHOD_ENTRY|[9]|01p9E000000OaMG|MyProductivity.calculateMyCompletedTasks()
11:42:32.0 (2403361)|STATEMENT_EXECUTE|[20]
11:42:32.0 (2406048)|STATEMENT_EXECUTE|[21]
11:42:32.0 (2592380)|HEAP_ALLOCATE|[21]|Bytes:36
11:42:32.0 (2605850)|METHOD_ENTRY|[13]|01p9E000000B0Gj|TasksSelector.TasksSelector()
11:42:32.0 (2610321)|STATEMENT_EXECUTE|[13]
11:42:32.0 (2613627)|STATEMENT_EXECUTE|[13]
11:42:32.0 (2617558)|METHOD_EXIT|[13]|TasksSelector
11:42:32.0 (2632499)|METHOD_ENTRY|[21]|01p9E000000B0Gj|TasksSelector.getTasksClosedTodayByUser(Id)
11:42:32.0 (2648019)|STATEMENT_EXECUTE|[103]
11:42:32.0 (2649583)|STATEMENT_EXECUTE|[104]
11:42:32.0 (2652545)|HEAP_ALLOCATE|[104]|Bytes:95
11:42:32.0 (2677969)|HEAP_ALLOCATE|[104]|Bytes:4
11:42:32.0 (2693918)|HEAP_ALLOCATE|[104]|Bytes:7
11:42:32.0 (8430608)|HEAP_ALLOCATE|[104]|Bytes:4
11:42:32.0 (8444554)|HEAP_ALLOCATE|[104]|Bytes:0
11:42:32.0 (8553247)|HEAP_ALLOCATE|[104]|Bytes:4
11:42:32.0 (8573772)|METHOD_EXIT|[21]|01p9E000000B0Gj|TasksSelector.getTasksClosedTodayByUser(Id)
11:42:32.0 (8629498)|METHOD_EXIT|[9]|01p9E000000OaMG|MyProductivity.calculateMyCompletedTasks()
11:42:32.0 (8638111)|HEAP_ALLOCATE|[9]|Bytes:4
11:42:32.0 (8642193)|STATEMENT_EXECUTE|[10]
11:42:32.0 (8649159)|METHOD_ENTRY|[10]|01p9E000000OaMG|MyProductivity.calculateMyReachedTasks()
11:42:32.0 (8674300)|STATEMENT_EXECUTE|[24]
11:42:32.0 (8675959)|STATEMENT_EXECUTE|[25]
11:42:32.0 (8685869)|METHOD_ENTRY|[25]|01p9E000000B0Gj|TasksSelector.getTodaysCallTasksReachedByUser(Id)
11:42:32.0 (8697578)|STATEMENT_EXECUTE|[96]
11:42:32.0 (8698744)|STATEMENT_EXECUTE|[97]
11:42:32.0 (8701901)|HEAP_ALLOCATE|[97]|Bytes:127
11:42:32.0 (8717122)|HEAP_ALLOCATE|[97]|Bytes:4
11:42:32.0 (13529392)|HEAP_ALLOCATE|[97]|Bytes:4
11:42:32.0 (13542783)|HEAP_ALLOCATE|[97]|Bytes:0
11:42:32.0 (13589026)|HEAP_ALLOCATE|[97]|Bytes:4
11:42:32.0 (13602827)|METHOD_EXIT|[25]|01p9E000000B0Gj|TasksSelector.getTodaysCallTasksReachedByUser(Id)
11:42:32.0 (13622331)|METHOD_EXIT|[10]|01p9E000000OaMG|MyProductivity.calculateMyReachedTasks()
11:42:32.0 (13628458)|HEAP_ALLOCATE|[10]|Bytes:4
11:42:32.0 (13632561)|STATEMENT_EXECUTE|[11]
11:42:32.0 (13639073)|METHOD_ENTRY|[11]|01p9E000000OaMG|MyProductivity.calculateWeeksBooked()
11:42:32.0 (13664914)|STATEMENT_EXECUTE|[32]
11:42:32.0 (13666671)|STATEMENT_EXECUTE|[33]
11:42:32.0 (13672371)|METHOD_EXIT|[11]|01p9E000000OaMG|MyProductivity.calculateWeeksBooked()
11:42:32.0 (13677604)|HEAP_ALLOCATE|[11]|Bytes:4
11:42:32.0 (13680311)|STATEMENT_EXECUTE|[12]
11:42:32.0 (13685174)|METHOD_ENTRY|[12]|01p9E000000OaMG|MyProductivity.myLeads()
11:42:32.0 (13698707)|STATEMENT_EXECUTE|[28]
11:42:32.0 (13700074)|STATEMENT_EXECUTE|[29]
11:42:32.0 (13703098)|HEAP_ALLOCATE|[29]|Bytes:8
11:42:32.0 (13707397)|HEAP_ALLOCATE|[29]|Bytes:4
11:42:32.0 (13716530)|METHOD_ENTRY|[29]|01p9E000000B0Gj|TasksSelector.getTodaysTasksByTypeAndWhoType(String, String)
11:42:32.0 (13728074)|STATEMENT_EXECUTE|[87]
11:42:32.0 (13729332)|STATEMENT_EXECUTE|[88]
11:42:32.0 (13731180)|HEAP_ALLOCATE|[88]|Bytes:191
11:42:32.0 (13742704)|HEAP_ALLOCATE|[88]|Bytes:4
11:42:32.0 (13755278)|HEAP_ALLOCATE|[88]|Bytes:7
11:42:32.0 (32994714)|HEAP_ALLOCATE|[88]|Bytes:8
11:42:32.0 (33024398)|HEAP_ALLOCATE|[88]|Bytes:16
11:42:32.0 (33126007)|HEAP_ALLOCATE|[88]|Bytes:8
11:42:32.0 (33155073)|METHOD_EXIT|[29]|01p9E000000B0Gj|TasksSelector.getTodaysTasksByTypeAndWhoType(String, String)
11:42:32.0 (33207362)|HEAP_ALLOCATE|[29]|Bytes:8
11:42:32.0 (33216504)|HEAP_ALLOCATE|[29]|Bytes:3
11:42:32.0 (33293442)|METHOD_EXIT|[12]|01p9E000000OaMG|MyProductivity.myLeads()
11:42:32.0 (33303465)|HEAP_ALLOCATE|[12]|Bytes:4
11:42:32.0 (33309143)|STATEMENT_EXECUTE|[13]
11:42:32.0 (33359904)|CODE_UNIT_FINISHED|MyProductivity.getMyStatistics
11:42:32.0 (34513258)|CODE_UNIT_STARTED|[EXTERNAL]|Aura
11:42:32.0 (34554463)|CODE_UNIT_FINISHED|Aura
11:42:32.0 (34581114)|CODE_UNIT_FINISHED|Aura
11:42:32.0 (35420284)|EXECUTION_FINISHED
