41.0 APEX_CODE,FINER;APEX_PROFILING,ERROR;CALLOUT,ERROR;DB,ERROR;SYSTEM,ERROR;VALIDATION,ERROR;VISUALFORCE,ERROR;WAVE,NONE;WORKFLOW,ERROR
11:40:16.0 (69088)|USER_INFO|[EXTERNAL]|0059E000002qaT2|arkadiusz.celej@ef.com.sprintqa|Central European Time|GMT+01:00
11:40:16.0 (103723)|EXECUTION_STARTED
11:40:16.0 (107061)|CODE_UNIT_STARTED|[EXTERNAL]|Aura
11:40:16.0 (1103848)|CODE_UNIT_STARTED|[EXTERNAL]|01p9E000000OaMG|MyProductivity.getMyStatistics
11:40:16.0 (1223319)|HEAP_ALLOCATE|[72]|Bytes:3
11:40:16.0 (1256375)|HEAP_ALLOCATE|[77]|Bytes:152
11:40:16.0 (1270018)|HEAP_ALLOCATE|[342]|Bytes:408
11:40:16.0 (1284929)|HEAP_ALLOCATE|[355]|Bytes:408
11:40:16.0 (1314973)|HEAP_ALLOCATE|[467]|Bytes:48
11:40:16.0 (1359308)|HEAP_ALLOCATE|[139]|Bytes:6
11:40:16.0 (1413918)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
11:40:16.0 (1418829)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:13
11:40:16.0 (1440101)|METHOD_ENTRY|[1]|01p9E000000OaMG|MyProductivity.MyProductivity()
11:40:16.0 (1449680)|STATEMENT_EXECUTE|[1]
11:40:16.0 (1457120)|STATEMENT_EXECUTE|[1]
11:40:16.0 (1487700)|HEAP_ALLOCATE|[50]|Bytes:5
11:40:16.0 (1507344)|HEAP_ALLOCATE|[56]|Bytes:5
11:40:16.0 (1514635)|HEAP_ALLOCATE|[64]|Bytes:7
11:40:16.0 (1539732)|STATEMENT_EXECUTE|[3]
11:40:16.0 (1592554)|HEAP_ALLOCATE|[3]|Bytes:85
11:40:16.0 (1606676)|SYSTEM_METHOD_ENTRY|[1]|UserInfo.UserInfo()
11:40:16.0 (1611581)|STATEMENT_EXECUTE|[1]
11:40:16.0 (1622396)|SYSTEM_METHOD_EXIT|[1]|UserInfo
11:40:16.0 (1642932)|METHOD_ENTRY|[3]||System.UserInfo.getUserId()
11:40:16.0 (1713049)|METHOD_EXIT|[3]||System.UserInfo.getUserId()
11:40:16.0 (1728907)|HEAP_ALLOCATE|[3]|Bytes:4
11:40:16.0 (1735258)|STATEMENT_EXECUTE|[36]
11:40:16.0 (1743889)|METHOD_EXIT|[1]|MyProductivity
11:40:16.0 (1762590)|STATEMENT_EXECUTE|[6]
11:40:16.0 (1764226)|STATEMENT_EXECUTE|[7]
11:40:16.0 (1765291)|STATEMENT_EXECUTE|[7]
11:40:16.0 (1766323)|STATEMENT_EXECUTE|[8]
11:40:16.0 (1828742)|HEAP_ALLOCATE|[8]|Bytes:20
11:40:16.0 (1842310)|CONSTRUCTOR_ENTRY|[8]|01p9E000000OaMG|<init>()
11:40:16.0 (1880561)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:6
11:40:16.0 (1903518)|STATEMENT_EXECUTE|[36]
11:40:16.0 (1905900)|STATEMENT_EXECUTE|[38]
11:40:16.0 (1907602)|STATEMENT_EXECUTE|[40]
11:40:16.0 (1909137)|STATEMENT_EXECUTE|[42]
11:40:16.0 (1910646)|STATEMENT_EXECUTE|[44]
11:40:16.0 (1916296)|CONSTRUCTOR_EXIT|[8]|01p9E000000OaMG|<init>()
11:40:16.0 (1924232)|STATEMENT_EXECUTE|[9]
11:40:16.0 (1933445)|METHOD_ENTRY|[9]|01p9E000000OaMG|MyProductivity.calculateMyCompletedTasks()
11:40:16.0 (1957514)|STATEMENT_EXECUTE|[20]
11:40:16.0 (1959204)|STATEMENT_EXECUTE|[21]
11:40:16.0 (2115378)|HEAP_ALLOCATE|[21]|Bytes:36
11:40:16.0 (2129090)|METHOD_ENTRY|[13]|01p9E000000B0Gj|TasksSelector.TasksSelector()
11:40:16.0 (2135637)|STATEMENT_EXECUTE|[13]
11:40:16.0 (2139628)|STATEMENT_EXECUTE|[13]
11:40:16.0 (2144132)|METHOD_EXIT|[13]|TasksSelector
11:40:16.0 (2157158)|METHOD_ENTRY|[21]|01p9E000000B0Gj|TasksSelector.getTasksClosedTodayByUser(Id)
11:40:16.0 (2176120)|STATEMENT_EXECUTE|[103]
11:40:16.0 (2178488)|STATEMENT_EXECUTE|[104]
11:40:16.0 (2181931)|HEAP_ALLOCATE|[104]|Bytes:95
11:40:16.0 (2204200)|HEAP_ALLOCATE|[104]|Bytes:4
