41.0 APEX_CODE,FINER;APEX_PROFILING,ERROR;CALLOUT,ERROR;DB,ERROR;SYSTEM,ERROR;VALIDATION,ERROR;VISUALFORCE,ERROR;WAVE,NONE;WORKFLOW,ERROR
11:44:09.0 (88447)|USER_INFO|[EXTERNAL]|0059E000002qaT2|arkadiusz.celej@ef.com.sprintqa|Central European Time|GMT+01:00
11:44:09.0 (121486)|EXECUTION_STARTED
11:44:09.0 (125608)|CODE_UNIT_STARTED|[EXTERNAL]|Aura
11:44:09.0 (1145227)|CODE_UNIT_STARTED|[EXTERNAL]|01p9E000000OaMG|MyProductivity.getMyStatistics
11:44:09.0 (1317359)|HEAP_ALLOCATE|[72]|Bytes:3
11:44:09.0 (1363646)|HEAP_ALLOCATE|[77]|Bytes:152
11:44:09.0 (1378716)|HEAP_ALLOCATE|[342]|Bytes:408
11:44:09.0 (1393809)|HEAP_ALLOCATE|[355]|Bytes:408
11:44:09.0 (1414847)|HEAP_ALLOCATE|[467]|Bytes:48
11:44:09.0 (1454634)|HEAP_ALLOCATE|[139]|Bytes:6
11:44:09.0 (1548860)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
11:44:09.0 (1558056)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:13
11:44:09.0 (1573181)|METHOD_ENTRY|[1]|01p9E000000OaMG|MyProductivity.MyProductivity()
11:44:09.0 (1580618)|STATEMENT_EXECUTE|[1]
11:44:09.0 (1586130)|STATEMENT_EXECUTE|[1]
11:44:09.0 (1617362)|HEAP_ALLOCATE|[50]|Bytes:5
11:44:09.0 (1659264)|HEAP_ALLOCATE|[56]|Bytes:5
11:44:09.0 (1670101)|HEAP_ALLOCATE|[64]|Bytes:7
11:44:09.0 (1696399)|STATEMENT_EXECUTE|[3]
11:44:09.0 (1738005)|HEAP_ALLOCATE|[3]|Bytes:85
11:44:09.0 (1751019)|SYSTEM_METHOD_ENTRY|[1]|UserInfo.UserInfo()
11:44:09.0 (1756442)|STATEMENT_EXECUTE|[1]
11:44:09.0 (1767052)|SYSTEM_METHOD_EXIT|[1]|UserInfo
11:44:09.0 (1786765)|METHOD_ENTRY|[3]||System.UserInfo.getUserId()
11:44:09.0 (1886407)|METHOD_EXIT|[3]||System.UserInfo.getUserId()
11:44:09.0 (1913523)|HEAP_ALLOCATE|[3]|Bytes:4
11:44:09.0 (1923776)|STATEMENT_EXECUTE|[36]
11:44:09.0 (1939649)|METHOD_EXIT|[1]|MyProductivity
11:44:09.0 (1972224)|STATEMENT_EXECUTE|[6]
11:44:09.0 (1975558)|STATEMENT_EXECUTE|[7]
11:44:09.0 (1977163)|STATEMENT_EXECUTE|[7]
11:44:09.0 (1978762)|STATEMENT_EXECUTE|[8]
11:44:09.0 (2057229)|HEAP_ALLOCATE|[8]|Bytes:20
11:44:09.0 (2073832)|CONSTRUCTOR_ENTRY|[8]|01p9E000000OaMG|<init>()
11:44:09.0 (2105602)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:6
11:44:09.0 (2128694)|STATEMENT_EXECUTE|[36]
11:44:09.0 (2131179)|STATEMENT_EXECUTE|[38]
11:44:09.0 (2137909)|STATEMENT_EXECUTE|[40]
11:44:09.0 (2139505)|STATEMENT_EXECUTE|[42]
11:44:09.0 (2140870)|STATEMENT_EXECUTE|[44]
11:44:09.0 (2147446)|CONSTRUCTOR_EXIT|[8]|01p9E000000OaMG|<init>()
11:44:09.0 (2155498)|STATEMENT_EXECUTE|[9]
11:44:09.0 (2166964)|METHOD_ENTRY|[9]|01p9E000000OaMG|MyProductivity.calculateMyCompletedTasks()
11:44:09.0 (2201995)|STATEMENT_EXECUTE|[20]
11:44:09.0 (2204698)|STATEMENT_EXECUTE|[21]
11:44:09.0 (2373617)|HEAP_ALLOCATE|[21]|Bytes:36
11:44:09.0 (2388434)|METHOD_ENTRY|[13]|01p9E000000B0Gj|TasksSelector.TasksSelector()
11:44:09.0 (2395232)|STATEMENT_EXECUTE|[13]
11:44:09.0 (2399217)|STATEMENT_EXECUTE|[13]
11:44:09.0 (2404065)|METHOD_EXIT|[13]|TasksSelector
11:44:09.0 (2419429)|METHOD_ENTRY|[21]|01p9E000000B0Gj|TasksSelector.getTasksClosedTodayByUser(Id)
11:44:09.0 (2440366)|STATEMENT_EXECUTE|[103]
11:44:09.0 (2442878)|STATEMENT_EXECUTE|[104]
11:44:09.0 (2446846)|HEAP_ALLOCATE|[104]|Bytes:95
11:44:09.0 (2472125)|HEAP_ALLOCATE|[104]|Bytes:4
11:44:09.0 (2485224)|HEAP_ALLOCATE|[104]|Bytes:7
11:44:09.0 (8426501)|HEAP_ALLOCATE|[104]|Bytes:4
11:44:09.0 (8442580)|HEAP_ALLOCATE|[104]|Bytes:0
11:44:09.0 (8601718)|HEAP_ALLOCATE|[104]|Bytes:4
11:44:09.0 (8660846)|METHOD_EXIT|[21]|01p9E000000B0Gj|TasksSelector.getTasksClosedTodayByUser(Id)
11:44:09.0 (8752048)|METHOD_EXIT|[9]|01p9E000000OaMG|MyProductivity.calculateMyCompletedTasks()
11:44:09.0 (8767969)|HEAP_ALLOCATE|[9]|Bytes:4
11:44:09.0 (8775913)|STATEMENT_EXECUTE|[10]
11:44:09.0 (8809782)|METHOD_ENTRY|[10]|01p9E000000OaMG|MyProductivity.calculateMyReachedTasks()
11:44:09.0 (8850119)|STATEMENT_EXECUTE|[24]
11:44:09.0 (8853180)|STATEMENT_EXECUTE|[25]
11:44:09.0 (8867303)|METHOD_ENTRY|[25]|01p9E000000B0Gj|TasksSelector.getTodaysCallTasksReachedByUser(Id)
11:44:09.0 (8882294)|STATEMENT_EXECUTE|[96]
11:44:09.0 (8883575)|STATEMENT_EXECUTE|[97]
11:44:09.0 (8887285)|HEAP_ALLOCATE|[97]|Bytes:127
11:44:09.0 (8903022)|HEAP_ALLOCATE|[97]|Bytes:4
11:44:09.0 (14845561)|HEAP_ALLOCATE|[97]|Bytes:4
11:44:09.0 (14869710)|HEAP_ALLOCATE|[97]|Bytes:0
11:44:09.0 (14919288)|HEAP_ALLOCATE|[97]|Bytes:4
11:44:09.0 (14938915)|METHOD_EXIT|[25]|01p9E000000B0Gj|TasksSelector.getTodaysCallTasksReachedByUser(Id)
11:44:09.0 (14974264)|METHOD_EXIT|[10]|01p9E000000OaMG|MyProductivity.calculateMyReachedTasks()
11:44:09.0 (14983658)|HEAP_ALLOCATE|[10]|Bytes:4
11:44:09.0 (14989370)|STATEMENT_EXECUTE|[11]
11:44:09.0 (14999154)|METHOD_ENTRY|[11]|01p9E000000OaMG|MyProductivity.calculateWeeksBooked()
11:44:09.0 (15029301)|STATEMENT_EXECUTE|[32]
11:44:09.0 (15031511)|STATEMENT_EXECUTE|[33]
11:44:09.0 (15037571)|METHOD_EXIT|[11]|01p9E000000OaMG|MyProductivity.calculateWeeksBooked()
11:44:09.0 (15042751)|HEAP_ALLOCATE|[11]|Bytes:4
11:44:09.0 (15045688)|STATEMENT_EXECUTE|[12]
11:44:09.0 (15050473)|METHOD_ENTRY|[12]|01p9E000000OaMG|MyProductivity.myLeads()
11:44:09.0 (15067175)|STATEMENT_EXECUTE|[28]
11:44:09.0 (15068543)|STATEMENT_EXECUTE|[29]
11:44:09.0 (15076725)|HEAP_ALLOCATE|[29]|Bytes:8
11:44:09.0 (15081111)|HEAP_ALLOCATE|[29]|Bytes:4
11:44:09.0 (15090878)|METHOD_ENTRY|[29]|01p9E000000B0Gj|TasksSelector.getTodaysTasksByTypeAndWhoType(String, String)
11:44:09.0 (15103068)|STATEMENT_EXECUTE|[87]
11:44:09.0 (15104388)|STATEMENT_EXECUTE|[88]
11:44:09.0 (15106384)|HEAP_ALLOCATE|[88]|Bytes:191
11:44:09.0 (15121348)|HEAP_ALLOCATE|[88]|Bytes:4
11:44:09.0 (15141148)|HEAP_ALLOCATE|[88]|Bytes:7
11:44:09.0 (35860224)|HEAP_ALLOCATE|[88]|Bytes:8
11:44:09.0 (35891334)|HEAP_ALLOCATE|[88]|Bytes:16
11:44:09.0 (35994996)|HEAP_ALLOCATE|[88]|Bytes:8
11:44:09.0 (36024554)|METHOD_EXIT|[29]|01p9E000000B0Gj|TasksSelector.getTodaysTasksByTypeAndWhoType(String, String)
11:44:09.0 (36083665)|HEAP_ALLOCATE|[29]|Bytes:8
11:44:09.0 (36095233)|HEAP_ALLOCATE|[29]|Bytes:3
11:44:09.0 (36174504)|METHOD_EXIT|[12]|01p9E000000OaMG|MyProductivity.myLeads()
11:44:09.0 (36184668)|HEAP_ALLOCATE|[12]|Bytes:4
11:44:09.0 (36190588)|STATEMENT_EXECUTE|[13]
11:44:09.0 (36238442)|CODE_UNIT_FINISHED|MyProductivity.getMyStatistics
11:44:09.0 (37845748)|CODE_UNIT_STARTED|[EXTERNAL]|Aura
11:44:09.0 (37888374)|CODE_UNIT_FINISHED|Aura
11:44:09.0 (37912519)|CODE_UNIT_FINISHED|Aura
11:44:09.0 (38993913)|EXECUTION_FINISHED
